, estacion,code_merge,codigo,freez,freez_imputed_proba,hum,hum_imputed_proba,lev_max,lev_max_imputed_proba,lev_mid,lev_mid_imputed_proba,lev_min,lev_min_imputed_proba,merge_cod,month,rain,rain_1mm,rain_1mm_imputed_proba,rain_cum,rain_cum_imputed_proba,rain_imputed_proba,rain_max_10,rain_max_10_imputed_proba,rain_max_day,rain_max_day_imputed_proba,sun,sun_imputed_proba,temp_avg,temp_avg_imputed_proba,temp_max_abs,temp_max_abs_imputed_proba,temp_max_avg,temp_max_avg_imputed_proba,temp_min_abs,temp_min_abs_imputed_proba,wind_avg,wind_avg_imputed_proba,wind_max,wind_max_avg,wind_max_avg_imputed_proba,wind_max_imputed_proba,year
4419,Salvatierra,C030_Salvatierra_2018_NOV,C030,1,,79.9,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06628438085317612,C030_Salvatierra_2018_NOV,NOV,17,12,,97.7,,,1.4,,22.9,,6.0,,9.0,,17.3,,13.2,,4.8,,8.4,,66.2,39.5,,,2018
4423,Tobillas,C00B_Tobillas_2018_NOV,C00B,3,,81.8,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07658462226390839,C00B_Tobillas_2018_NOV,NOV,18,15,,82.2,,,1.5,,13.3,,5.7,,7.9,,16.8,,12.2,,4.3,,9.0,,103.3,49.0,,,2018
4424,Trebiño,C020_Trebiño_2018_NOV,C020,2,,81.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0669228732585907,C020_Trebiño_2018_NOV,NOV,14,10,,42.4,,,1,,6.8,,6.1,,8.6,,17.3,,12.7,,4.5,,11.1,,70.9,43.4,,,2018
4426,Zambrana,C050_Zambrana_2018_NOV,C050,1,,80.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.05888114869594574,C050_Zambrana_2018_NOV,NOV,17,11,,62.4,,,1.5,,10.5,,6.0,,9.8,,18.9,,14.1,,5.8,,10.0,,61.9,38.4,,,2018
4432,Arteaga,C002_Arteaga_2018_NOV,C002,0,,79.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.11011309176683426,C002_Arteaga_2018_NOV,NOV,19,13,,66.8,,,1.6,,16.5,,5.9,,12.2,,23.4,,17.4,,7.6,,4.3,,48.6,29.1,,,2018
4434,Bermeo,C069_Bermeo_2018_NOV,C069,0,,76.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08721470832824707,C069_Bermeo_2018_NOV,NOV,17,14,,111.9,,,2.2,,23.8,,6.1,,13.2,,23.0,,16.5,,10.2,,12.8,,77.8,48.7,,,2018
4437,Cerroja,C065_Cerroja_2018_NOV,C065,0,,78.0,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06423369795084,C065_Cerroja_2018_NOV,NOV,15,11,,78.4,,,1.4,,24.4,,6.4,,9.4,,17.6,,12.4,,6.8,,20.7,,116.3,67.2,,,2018
4438,Derio,C003_Derio_2018_NOV,C003,0,,73.0,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0874176099896431,C003_Derio_2018_NOV,NOV,18,14,,74,,,1.6,,20.5,,6.0,,12.8,,23.1,,17.4,,8.3,,6.9,,55.8,34.7,,,2018
4439,Deusto,C039_Deusto_2018_NOV,C039,0,,72.0,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07168237864971161,C039_Deusto_2018_NOV,NOV,17,12,,70.1,,,1.9,,22.5,,6.4,,13.1,,23.5,,16.9,,9.6,,12.7,,92.9,48.9,,,2018
4446,Iurreta,C036_Iurreta_2018_NOV,C036,0,,74.1,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09236251562833786,C036_Iurreta_2018_NOV,NOV,20,15,,81.7,,,1.6,,23,,6.2,,12.1,,21.9,,16.4,,8.1,,9.3,,88.6,42.4,,,2018
4449,Matxitxako,C019_Matxitxako_2018_NOV,C019,0,,76.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09179671108722687,C019_Matxitxako_2018_NOV,NOV,18,14,,105.6,,,2.6,,25,,6.2,,11.1,,20.4,,14.1,,8.7,,33.2,,121.0,77.1,,,2018
4462,Urkiola,C022_Urkiola_2018_NOV,C022,1,,87.3,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08618903160095215,C022_Urkiola_2018_NOV,NOV,19,14,,102.8,,,1.6,,28.1,,5.9,,7.6,,16.2,,11.0,,4.9,,13.6,,77.0,47.8,,,2018
4476,Arrasate,C023_Arrasate_2018_NOV,C023,0,,75.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07686268538236618,C023_Arrasate_2018_NOV,NOV,21,11,,84.6,,,1.7,,22.1,,6.3,,10.4,,20.8,,14.8,,6.5,,6.6,,72.0,41.5,,,2018
4492,Ordizia,C043_Ordizia_2018_NOV,C043,0,,82.9,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07937879860401154,C043_Ordizia_2018_NOV,NOV,20,16,,88.9,,,2.4,,18.4,,5.7,,11.4,,21.9,,16.2,,7.3,,7.3,,67.0,40.5,,,2018
4498,Zizurkil,C029_Zizurkil_2018_NOV,C029,0,,75.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08462200313806534,C029_Zizurkil_2018_NOV,NOV,20,14,,117.3,,,2.4,,45.4,,6.0,,12.8,,21.8,,16.6,,9.1,,11.2,,76.7,46.5,,,2018
4501,Altube,C035_Altube_2016_DIC,C035,6,,98.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0667068362236023,C035_Altube_2016_DIC,DIC,8,5,,34.4,,,1.3,,12.1,,5.0,,6.7,,16.5,,11.7,,2.8,,5.9,,52.6,24.0,,,2016
4502,Arkaute,C001_Arkaute_2016_DIC,C001,14,,94.1,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06581098586320877,C001_Arkaute_2016_DIC,DIC,9,3,,13.4,,,0.5,,5.5,,4.4,,5.0,,16.8,,10.4,,1.0,,2.6,,35.6,15.8,,,2016
4504,Espejo,C034_Espejo_2016_DIC,C034,9,,93.8,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07167275249958038,C034_Espejo_2016_DIC,DIC,5,4,,10.5,,,0.3,,4.8,,3.6,,5.3,,16.7,,9.4,,1.7,,4.8,,30.2,18.3,,,2016
4511,Iturrieta,C024_Iturrieta_2016_DIC,C024,18,,87.0,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07218359410762787,C024_Iturrieta_2016_DIC,DIC,10,7,,19,,,0.3,,4.8,,5.3,,4.2,,15.2,,8.9,,0.0,,10.6,,69.8,34.0,,,2016
4514,Moreda,C031_Moreda_2016_DIC,C031,3,,91.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.05557874217629433,C031_Moreda_2016_DIC,DIC,7,4,,9.7,,,0.5,,4.4,,4.0,,6.7,,16.3,,9.8,,3.9,,10.3,,56.9,29.2,,,2016
4515,Navarrete,C041_Navarrete_2016_DIC,C041,17,,95.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07314876466989517,C041_Navarrete_2016_DIC,DIC,6,2,,7.8,,,0.3,,4.7,,4.3,,3.9,,15.7,,9.4,,-0.1,,8.6,,82.1,28.5,,,2016
4517,Páganos,C060_Páganos_2016_DIC,C060,5,,93.7,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0687384083867073,C060_Páganos_2016_DIC,DIC,9,1,,7,,,0.3,,3.1,,4.3,,5.4,,16.1,,8.9,,2.8,,9.2,,52.9,28.6,,,2016
4519,Salvatierra,C030_Salvatierra_2016_DIC,C030,18,,91.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07079339027404785,C030_Salvatierra_2016_DIC,DIC,9,2,,10.6,,,0.3,,4.1,,5.0,,4.9,,15.3,,10.6,,0.5,,4.8,,67.0,23.0,,,2016
4525,Zambrana,C050_Zambrana_2016_DIC,C050,4,,93.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06229037418961525,C050_Zambrana_2016_DIC,DIC,5,3,,7.9,,,0.3,,3.9,,3.5,,5.8,,17.0,,8.8,,3.0,,8.1,,44.6,24.0,,,2016
4529,Arboleda,C061_Arboleda_2016_DIC,C061,0,,77.1,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0877365842461586,C061_Arboleda_2016_DIC,DIC,6,4,,27.2,,,1.6,,14.1,,5.2,,10.3,,18.3,,14.0,,6.8,,14.0,,94.3,47.4,,,2016
4533,Bermeo,C069_Bermeo_2016_DIC,C069,0,,76.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07641750574111938,C069_Bermeo_2016_DIC,DIC,10,5,,28.1,,,4.2,,8,,5.0,,12.3,,19.2,,15.5,,9.9,,8.3,,61.9,28.8,,,2016
4536,Cerroja,C065_Cerroja_2016_DIC,C065,0,,74.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0834803655743599,C065_Cerroja_2016_DIC,DIC,9,6,,50.4,,,1.1,,22.9,,5.4,,11.3,,19.1,,14.3,,9.1,,11.1,,94.3,37.3,,,2016
4537,Derio,C003_Derio_2016_DIC,C003,2,,77.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07455863058567047,C003_Derio_2016_DIC,DIC,9,6,,33.8,,,1.3,,16,,5.2,,10.2,,20.0,,15.3,,5.9,,5.2,,63.0,26.1,,,2016
4538,Deusto,C039_Deusto_2016_DIC,C039,0,,81.8,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07206666469573975,C039_Deusto_2016_DIC,DIC,8,7,,39.2,,,1.2,,18.8,,5.4,,12.0,,20.7,,16.0,,9.1,,11.8,,61.9,35.0,,,2016
4544,Iurreta,C036_Iurreta_2016_DIC,C036,0,,81.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.074986532330513,C036_Iurreta_2016_DIC,DIC,9,6,,21.7,,,0.9,,5.9,,5.4,,10.5,,20.3,,15.2,,6.8,,6.4,,63.4,24.7,,,2016
4547,Matxitxako,C019_Matxitxako_2016_DIC,C019,0,,77.0,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.092530257999897,C019_Matxitxako_2016_DIC,DIC,11,6,,24.3,,,1,,6,,4.7,,10.8,,17.3,,13.2,,9.1,,23.1,,100.1,56.3,,,2016
4552,Ordunte,C059_Ordunte_2016_DIC,C059,4,,79.9,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06683085858821869,C059_Ordunte_2016_DIC,DIC,8,6,,39.1,,,0.9,,17.2,,5.5,,7.7,,17.6,,13.1,,4.1,,5.8,,56.5,27.7,,,2016
4556,Punta Galea,C042_Punta Galea_2016_DIC,C042,0,,73.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08062417060136795,C042_Punta Galea_2016_DIC,DIC,8,6,,30.6,,,1.4,,16.6,,5.3,,12.0,,20.6,,15.4,,9.2,,17.4,,90.4,42.7,,,2016
4560,Urkiola,C022_Urkiola_2016_DIC,C022,6,,89.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07703021913766861,C022_Urkiola_2016_DIC,DIC,8,4,,20.9,,,0.5,,6.4,,4.8,,5.0,,13.5,,8.7,,2.0,,13.2,,79.9,38.9,,,2016
4562,Venta Alta,C037_Venta Alta_2016_DIC,C037,2,,79.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0657494068145752,C037_Venta Alta_2016_DIC,DIC,9,5,,39.5,,,1.4,,21.6,,5.2,,9.9,,18.7,,14.4,,6.1,,9.3,,70.2,35.0,,,2016
4578,Bidania,C058_Bidania_2016_DIC,C058,1,,81.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.05399607494473457,C058_Bidania_2016_DIC,DIC,8,7,,25.1,,,0.9,,6.8,,5.5,,8.2,,20.6,,12.7,,5.0,,8.4,,61.2,31.1,,,2016
4595,Zizurkil,C029_Zizurkil_2016_DIC,C029,0,,78.9,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0682762935757637,C029_Zizurkil_2016_DIC,DIC,7,6,,26.6,,,1.1,,12.6,,5.3,,10.7,,20.6,,15.1,,7.5,,10.3,,95.4,39.7,,,2016
4599,Altube,C035_Altube_2019_DIC,C035,12,,85.3,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09788539260625839,C035_Altube_2019_DIC,DIC,13,12,,99.3,,,1.3,,31.5,,4.4,,6.1,,17.4,,11.6,,1.7,,7.5,,73.4,34.9,,,2019
4601,Arkauti,C016_Arkauti_2019_DIC,C016,8,,83.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07070523500442505,C016_Arkauti_2019_DIC,DIC,12,10,,63.6,,,2,,17.1,,4.2,,6.6,,16.8,,10.7,,2.9,,9.3,,90.7,34.5,,,2019
4609,Herrera,C048_Herrera_2019_DIC,C048,2,,77.1,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0639289990067482,C048_Herrera_2019_DIC,DIC,14,9,,73.6,,,2.9,,20.3,,4.8,,6.6,,17.4,,9.6,,4.4,,21.9,,112.7,64.4,,,2019
4614,Moreda,C031_Moreda_2019_DIC,C031,3,,76.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07462729513645172,C031_Moreda_2019_DIC,DIC,8,6,,30.9,,,2.4,,15.9,,4.7,,8.4,,16.2,,11.9,,5.4,,15.3,,103.7,46.1,,,2019
4615,Navarrete,C041_Navarrete_2019_DIC,C041,14,,92.1,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07155688852071762,C041_Navarrete_2019_DIC,DIC,12,8,,70.9,,,2.9,,23.5,,5.1,,5.8,,17.5,,11.4,,1.7,,10.8,,109.4,39.6,,,2019
4617,Páganos,C060_Páganos_2019_DIC,C060,6,,80.9,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0956282690167427,C060_Páganos_2019_DIC,DIC,11,7,,52.6,,,2.6,,18.1,,4.8,,6.7,,16.1,,10.5,,3.6,,14.5,,101.5,45.6,,,2019
4620,Salvatierra,C030_Salvatierra_2019_DIC,C030,13,,86.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07068290561437607,C030_Salvatierra_2019_DIC,DIC,14,9,,106.3,,,1.2,,38.5,,4.7,,5.5,,16.0,,10.8,,1.4,,8.2,,82.8,35.5,,,2019
4624,Tobillas,C00B_Tobillas_2019_DIC,C00B,10,,81.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08697369694709778,C00B_Tobillas_2019_DIC,DIC,12,11,,70.6,,,1.8,,26.5,,3.8,,6.2,,17.4,,11.2,,2.2,,8.1,,91.1,41.8,,,2019
4625,Trebiño,C020_Trebiño_2019_DIC,C020,14,,84.1,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06994025409221649,C020_Trebiño_2019_DIC,DIC,11,8,,56.5,,,2.4,,17.2,,4.5,,6.0,,16.8,,10.6,,1.9,,10.8,,97.2,42.1,,,2019
4627,Zambrana,C050_Zambrana_2019_DIC,C050,5,,80.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0751383975148201,C050_Zambrana_2019_DIC,DIC,13,9,,40.9,,,1.5,,11.5,,3.9,,8.5,,19.7,,12.2,,4.9,,10.9,,97.2,38.6,,,2019
4633,Arteaga,C002_Arteaga_2019_DIC,C002,2,,79.8,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0809323862195015,C002_Arteaga_2019_DIC,DIC,15,13,,156.9,,,2.5,,66.6,,4.5,,10.8,,23.2,,16.3,,6.4,,6.2,,117.7,37.9,,,2019
4635,Bermeo,C069_Bermeo_2019_DIC,C069,0,,81.7,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07289036363363266,C069_Bermeo_2019_DIC,DIC,14,12,,129.4,,,3.7,,37.4,,4.1,,11.9,,21.7,,15.4,,9.2,,14.3,,119.2,54.1,,,2019
4638,Cerroja,C065_Cerroja_2019_DIC,C065,0,,75.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0657845064997673,C065_Cerroja_2019_DIC,DIC,15,11,,133.9,,,1.1,,48.5,,4.8,,9.3,,20.7,,12.8,,6.5,,22.0,,152.3,69.4,,,2019
4639,Derio,C003_Derio_2019_DIC,C003,2,,75.7,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06370898336172104,C003_Derio_2019_DIC,DIC,13,12,,116.2,,,4.8,,27,,0.9,,10.5,,22.3,,15.9,,6.1,,7.7,,92.2,38.3,,,2019
4640,Deusto,C039_Deusto_2019_DIC,C039,0,,68.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.1030142530798912,C039_Deusto_2019_DIC,DIC,13,11,,84,,,4.2,,22.4,,4.7,,11.8,,22.4,,15.9,,8.4,,15.1,,99.7,51.3,,,2019
4647,Iurreta,C036_Iurreta_2019_DIC,C036,1,,79.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08211856335401535,C036_Iurreta_2019_DIC,DIC,13,11,,137,,,2.3,,62,,4.6,,9.7,,21.9,,15.0,,5.7,,10.1,,95.4,41.3,,,2019
4650,Matxitxako,C019_Matxitxako_2019_DIC,C019,0,,76.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09455593675374985,C019_Matxitxako_2019_DIC,DIC,13,10,,119.8,,,4,,25.2,,4.1,,11.9,,21.7,,15.0,,9.6,,38.0,,160.6,80.2,,,2019
4663,Urkiola,C022_Urkiola_2019_DIC,C022,6,,88.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.059752803295850754,C022_Urkiola_2019_DIC,DIC,14,13,,152,,,3.5,,57.2,,4.4,,6.1,,16.3,,10.3,,2.6,,12.0,,81.0,45.2,,,2019
4665,Venta Alta,C037_Venta Alta_2019_DIC,C037,1,,74.1,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07441902905702591,C037_Venta Alta_2019_DIC,DIC,13,12,,94.4,,,2.6,,34.2,,4.4,,10.4,,22.4,,15.2,,6.2,,12.1,,96.5,50.0,,,2019
4677,Arrasate,C023_Arrasate_2019_DIC,C023,6,,78.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06332403421401978,C023_Arrasate_2019_DIC,DIC,15,12,,133.9,,,2.5,,52.1,,4.8,,8.1,,20.2,,13.4,,3.9,,7.0,,90.7,41.6,,,2019
4681,Bidania,C058_Bidania_2019_DIC,C058,1,,74.7,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06538201123476028,C058_Bidania_2019_DIC,DIC,15,12,,114.8,,,2.3,,35,,4.6,,7.8,,17.4,,11.4,,5.1,,11.4,,100.1,47.8,,,2019
4693,Ordizia,C043_Ordizia_2019_DIC,C043,4,,96.0,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.05674777179956436,C043_Ordizia_2019_DIC,DIC,15,10,,104.3,,,1.4,,38.3,,4.3,,8.7,,19.6,,14.3,,4.8,,6.7,,99.4,36.9,,,2019
4699,Zizurkil,C029_Zizurkil_2019_DIC,C029,0,,78.7,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09218129515647888,C029_Zizurkil_2019_DIC,DIC,16,12,,132.8,,,3.5,,51.3,,4.3,,10.7,,20.9,,15.2,,7.2,,13.1,,99.4,51.8,,,2019
4703,Altube,C035_Altube_2017_DIC,C035,15,,91.3,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07054545730352402,C035_Altube_2017_DIC,DIC,21,20,,229,,,2,,40.1,,3.9,,4.2,,15.3,,8.0,,0.9,,6.4,,100.4,33.4,,,2017
4705,Arkauti,C016_Arkauti_2017_DIC,C016,10,,89.8,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07776622474193573,C016_Arkauti_2017_DIC,DIC,20,15,,121.2,,,1.4,,27.2,,4.2,,4.7,,15.4,,8.6,,1.3,,8.9,,107.3,36.4,,,2017
4713,Herrera,C048_Herrera_2017_DIC,C048,14,,92.7,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.04791766405105591,C048_Herrera_2017_DIC,DIC,21,15,,107,,,2.5,,26.3,,3.5,,2.8,,11.3,,5.4,,0.7,,22.9,,101.5,66.0,,,2017
4715,Iturrieta,C024_Iturrieta_2017_DIC,C024,21,,90.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06116290017962456,C024_Iturrieta_2017_DIC,DIC,21,18,,236.8,,,2.4,,41.6,,3.8,,2.0,,11.1,,5.6,,-1.1,,14.6,,88.2,47.3,,,2017
4718,Moreda,C031_Moreda_2017_DIC,C031,1,,86.3,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07097717374563217,C031_Moreda_2017_DIC,DIC,17,11,,47.3,,,1.4,,7,,4.5,,6.3,,17.0,,9.8,,3.4,,13.9,,83.5,44.3,,,2017
4719,Navarrete,C041_Navarrete_2017_DIC,C041,13,,93.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.05743035301566124,C041_Navarrete_2017_DIC,DIC,17,14,,112.3,,,2,,24.4,,3.7,,3.8,,14.6,,7.8,,0.5,,9.9,,103.3,38.3,,,2017
4721,Páganos,C060_Páganos_2017_DIC,C060,9,,82.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06268317252397537,C060_Páganos_2017_DIC,DIC,14,8,,48.4,,,1.4,,11.9,,4.9,,5.0,,14.8,,8.7,,1.8,,12.8,,78.1,46.2,,,2017
4724,Salvatierra,C030_Salvatierra_2017_DIC,C030,17,,88.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07007621973752975,C030_Salvatierra_2017_DIC,DIC,19,17,,156.7,,,1.9,,26.6,,4.3,,3.7,,14.6,,8.1,,-0.3,,7.9,,81.0,32.8,,,2017
4729,Trebiño,C020_Trebiño_2017_DIC,C020,14,,85.9,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09060408920049667,C020_Trebiño_2017_DIC,DIC,19,13,,90.7,,,2.3,,25.4,,4.2,,4.3,,14.7,,8.5,,0.8,,9.2,,99.0,39.6,,,2017
4731,Zambrana,C050_Zambrana_2017_DIC,C050,5,,83.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0673237293958664,C050_Zambrana_2017_DIC,DIC,18,11,,72.2,,,1.8,,22.8,,3.9,,5.8,,16.5,,9.6,,2.6,,10.3,,133.2,40.1,,,2017
4735,Arboleda,C061_Arboleda_2017_DIC,C061,1,,89.0,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06932791322469711,C061_Arboleda_2017_DIC,DIC,23,20,,254.6,,,3,,32.9,,3.8,,8.3,,18.8,,11.4,,5.1,,18.0,,142.9,59.4,,,2017
4737,Arteaga,C002_Arteaga_2017_DIC,C002,2,,85.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07199925929307938,C002_Arteaga_2017_DIC,DIC,23,22,,275.9,,,2.6,,35.5,,3.4,,8.6,,20.5,,13.1,,4.9,,5.2,,88.9,36.1,,,2017
4739,Bermeo,C069_Bermeo_2017_DIC,C069,0,,81.8,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06584883481264114,C069_Bermeo_2017_DIC,DIC,24,23,,291.3,,,2.9,,35.8,,3.8,,10.1,,19.4,,12.8,,7.6,,14.7,,111.2,54.5,,,2017
4742,Cerroja,C065_Cerroja_2017_DIC,C065,2,,86.9,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07292909920215607,C065_Cerroja_2017_DIC,DIC,22,20,,271.2,,,3.7,,37.4,,3.6,,6.0,,14.2,,8.6,,3.6,,19.9,,173.9,63.9,,,2017
4743,Derio,C003_Derio_2017_DIC,C003,1,,91.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.06313624978065491,C003_Derio_2017_DIC,DIC,24,21,,286.7,,,2.6,,35.7,,3.7,,8.9,,20.5,,13.2,,5.2,,6.0,,76.3,35.0,,,2017
4744,Deusto,C039_Deusto_2017_DIC,C039,0,,81.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0763813927769661,C039_Deusto_2017_DIC,DIC,24,19,,241.8,,,2.7,,30.5,,4.0,,9.2,,19.7,,12.8,,6.2,,13.3,,92.5,49.5,,,2017
4749,Igorre,C033_Igorre_2017_DIC,C033,3,,86.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.05306849256157875,C033_Igorre_2017_DIC,DIC,23,21,,265.2,,,2.8,,41.4,,3.6,,7.7,,19.5,,12.1,,4.4,,7.7,,88.6,36.8,,,2017
4751,Iurreta,C036_Iurreta_2017_DIC,C036,2,,96.7,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.047970935702323914,C036_Iurreta_2017_DIC,DIC,24,19,,290.9,,,1.5,,35.6,,3.8,,7.2,,19.0,,11.3,,4.2,,8.0,,91.8,36.8,,,2017
4763,Punta Galea,C042_Punta Galea_2017_DIC,C042,0,,75.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.0669993981719017,C042_Punta Galea_2017_DIC,DIC,23,21,,220.9,,,3,,33.4,,3.6,,10.2,,19.9,,13.3,,7.3,,23.4,,145.1,66.8,,,2017
4767,Urkiola,C022_Urkiola_2017_DIC,C022,8,,92.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.054938528686761856,C022_Urkiola_2017_DIC,DIC,24,19,,293.4,,,2.2,,51.5,,3.4,,3.7,,13.8,,6.7,,1.3,,11.2,,103.3,46.7,,,2017
4769,Venta Alta,C037_Venta Alta_2017_DIC,C037,1,,85.4,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.05370968580245972,C037_Venta Alta_2017_DIC,DIC,24,19,,251,,,3.5,,39.1,,3.9,,8.1,,19.4,,12.1,,4.7,,10.7,,129.2,48.3,,,2017
4781,Arrasate,C023_Arrasate_2017_DIC,C023,6,,85.7,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07825454324483871,C023_Arrasate_2017_DIC,DIC,22,20,,275.3,,,2.6,,36.3,,3.9,,5.9,,19.3,,10.0,,2.9,,6.5,,98.3,42.1,,,2017
4785,Bidania,C058_Bidania_2017_DIC,C058,4,,85.2,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07911127060651779,C058_Bidania_2017_DIC,DIC,23,21,,299.7,,,2.2,,53.1,,3.8,,5.3,,15.0,,8.4,,2.9,,8.9,,97.2,45.7,,,2017
4797,Ordizia,C043_Ordizia_2017_DIC,C043,5,,99.3,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07150191813707352,C043_Ordizia_2017_DIC,DIC,23,19,,229.3,,,1.3,,30.5,,3.4,,6.5,,18.8,,11.2,,3.4,,5.5,,112.3,32.6,,,2017
4803,Zizurkil,C029_Zizurkil_2017_DIC,C029,1,,86.6,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.05497555434703827,C029_Zizurkil_2017_DIC,DIC,22,21,,244.8,,,3,,35.3,,3.8,,8.1,,19.8,,12.0,,5.3,,11.3,,113.0,44.6,,,2017
4807,Altube,C035_Altube_2018_DIC,C035,9,,86.5,,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08170419186353683,C035_Altube_2018_DIC,DIC,10,4,,37.7,,,1,,19.6,,5.0,,6.1,,17.9,,11.6,,1.4,,5.6,,49.0,28.0,,,2018
