index,MMM,month,year,station_name,code_merge,station_code,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
2991,AGO,8,2017,Zambrana,C050_Zambrana_2017_AGO,C050,C050_Zambrana_2017_AGO,0,60.9,0.968579486,0.336836573,0.179951787,4,3,20.6,1.4,10.9,19.2,20.9,36.2,29,14.3,9.8,46.8,39.7
2995,AGO,8,2017,Arboleda,C061_Arboleda_2017_AGO,C061,C061_Arboleda_2017_AGO,0,90.6,0.910534674,0.370550292,0.191527549,17,11,73.2,2.8,22.4,15.3,18.7,34.1,23.6,14.7,7.7,74.2,32.4
2997,AGO,8,2017,Arteaga,C002_Arteaga_2017_AGO,C002,C002_Arteaga_2017_AGO,0,78.1,0.843707547,0.368150367,0.188490894,13,9,101.2,9.8,26.5,17,20.5,37.2,25.8,16,4.2,42.8,27.8
2999,AGO,8,2017,Bermeo,C069_Bermeo_2017_AGO,C069,C069_Bermeo_2017_AGO,0,86.1,0.85173625,0.354430603,0.183110383,13,10,101.4,5.6,23.3,17,20.4,29.1,24.1,17.2,8.7,62.6,33.4
3002,AGO,8,2017,Cerroja,C065_Cerroja_2017_AGO,C065,C065_Cerroja_2017_AGO,0,83.3,0.879948119,0.327923941,0.191486334,15,8,46.6,9.1,22.7,15.6,17.7,32.8,22.4,14,10.3,70.9,35.8
3003,AGO,8,2017,Derio,C003_Derio_2017_AGO,C003,C003_Derio_2017_AGO,0,77.4,0.854968017,0.36649618,0.186414032,14,10,70.1,3.4,17.7,16.2,20.4,37.3,26.4,15.7,5.1,42.5,28.2
3004,AGO,8,2017,Deusto,C039_Deusto_2017_AGO,C039,C039_Deusto_2017_AGO,0,77,0.870946287,0.349247268,0.190544799,13,9,56.8,10.3,22.7,16.6,20.4,36.9,24.7,17,9.6,55.8,34.5
3009,AGO,8,2017,Igorre,C033_Igorre_2017_AGO,C033,C033_Igorre_2017_AGO,0,78.6,0.872141247,0.369073695,0.182611574,15,9,45.1,1.1,12.2,16.6,19.8,36.7,26.3,15.1,5.7,44.6,31.8
3011,AGO,8,2017,Iurreta,C036_Iurreta_2017_AGO,C036,C036_Iurreta_2017_AGO,0,84.4,0.841124026,0.343686939,0.182142148,11,10,56.6,6,21,17.3,19.8,37.5,26,15,7.8,52.2,34.1
3014,AGO,8,2017,Matxitxako,C019_Matxitxako_2017_AGO,C019,C019_Matxitxako_2017_AGO,0,85.2,0.923184809,0.322972681,0.182308874,14,10,112.8,6.8,34.4,15.8,18,33.5,22,15.5,18.7,82.8,41.5
3023,AGO,8,2017,Punta Galea,C042_Punta Galea_2017_AGO,C042,C042_Punta Galea_2017_AGO,0,78.9,0.90711687,0.35725268,0.17946579,13,11,64.6,4.4,14.5,18,20.2,35.7,23.7,17.2,14.5,72.7,39.8
3027,AGO,8,2017,Urkiola,C022_Urkiola_2017_AGO,C022,C022_Urkiola_2017_AGO,0,86.9,0.935256722,0.367281276,0.192827396,19,11,74.5,2.6,20.6,16.7,16,30,21.2,11.9,6.8,52.2,29.4
3029,AGO,8,2017,Venta Alta,C037_Venta Alta_2017_AGO,C037,C037_Venta Alta_2017_AGO,0,87.3,0.877767039,0.352485702,0.185204988,16,12,68,3.6,17.5,17,19.6,36.1,25.4,15.4,8.3,52.6,34.9
3041,AGO,8,2017,Arrasate,C023_Arrasate_2017_AGO,C023,C023_Arrasate_2017_AGO,0,72.8,0.861742595,0.337887429,0.194482339,13,8,36.7,2.7,9.8,18,19.5,37.8,26.5,14.5,6.1,64.1,35.7
3045,AGO,8,2017,Bidania,C058_Bidania_2017_AGO,C058,C058_Bidania_2017_AGO,0,82.7,0.948853336,0.364935187,0.18496638,20,11,119.7,10.1,35,17.5,17.4,31.2,22.4,13.5,6.6,53.3,32.1
3057,AGO,8,2017,Ordizia,C043_Ordizia_2017_AGO,C043,C043_Ordizia_2017_AGO,0,84,0.884162456,0.358427264,0.185255605,13,9,92.5,5.7,56.1,16.9,20.8,36.5,26.9,16.1,5.2,43.2,30.7
3063,AGO,8,2017,Zizurkil,C029_Zizurkil_2017_AGO,C029,C029_Zizurkil_2017_AGO,0,84.5,0.918676946,0.376071117,0.181386767,18,11,122.1,9,34.6,16.3,20.4,37.6,25.4,16.6,5.2,59.8,29.8
3067,AGO,8,2018,Altube,C035_Altube_2018_AGO,C035,C035_Altube_2018_AGO,0,83,0.839562478,0.336528514,0.186438986,9,6,10.6,0.6,2.2,20.1,17.7,33.7,24.5,12.2,6,72,29.9
3077,AGO,8,2018,Herrera,C048_Herrera_2018_AGO,C048,C048_Herrera_2018_AGO,0,82.7,0.753048333,0.343406088,0.193682507,6,2,4.5,0.4,2.1,20.3,17.6,31.9,23.3,13.1,12.8,62.6,41
3079,AGO,8,2018,Iturrieta,C024_Iturrieta_2018_AGO,C024,C024_Iturrieta_2018_AGO,0,80.1,0.821132142,0.33656083,0.188823104,9,5,13.1,2.5,4.8,21.3,17,32,24.1,10.4,9.4,58,35
3082,AGO,8,2018,Moreda,C031_Moreda_2018_AGO,C031,C031_Moreda_2018_AGO,0,61.1,0.913843975,0.327039893,0.179595928,0,0,0,0.2,0,23,23,37.4,30.6,17,12.9,74.5,43.5
3083,AGO,8,2018,Navarrete,C041_Navarrete_2018_AGO,C041,C041_Navarrete_2018_AGO,0,79,0.810522664,0.308960612,0.20188665,3,0,0.9,0.4,0.6,20.4,19.1,34.7,27.3,11.7,6.1,46.1,26.8
3085,AGO,8,2018,Páganos,C060_Páganos_2018_AGO,C060,C060_Páganos_2018_AGO,0,63.7,0.959459247,0.289710181,0.190050868,0,0,0,0.2,0,23.3,21.1,35.3,28.4,14.6,6.6,64.8,34.2
3088,AGO,8,2018,Salvatierra,C030_Salvatierra_2018_AGO,C030,C030_Salvatierra_2018_AGO,0,73.9,0.861453484,0.293813987,0.204986447,1,0,0.8,0.2,0.8,20.3,19.2,36.3,27.4,12,7.3,51.5,34.3
3092,AGO,8,2018,Tobillas,C00B_Tobillas_2018_AGO,C00B,C00B_Tobillas_2018_AGO,0,75.3,0.87832663,0.314656049,0.202434123,4,0,1.2,0.2,0.4,20.7,18.3,36.3,26.7,11.5,5.4,41.4,31
3093,AGO,8,2018,Trebiño,C020_Trebiño_2018_AGO,C020,C020_Trebiño_2018_AGO,0,72.5,0.880692531,0.294296859,0.207088325,1,0,0.2,0.3,0.2,20.9,19.3,36,28,12,6.6,52.9,35.6
3095,AGO,8,2018,Zambrana,C050_Zambrana_2018_AGO,C050,C050_Zambrana_2018_AGO,0,66.3,0.95153117,0.319527638,0.200957624,2,0,0.2,0.1,0.1,20.2,21.2,37,29.5,14.2,9.1,52.9,37.7
3099,AGO,8,2018,Arboleda,C061_Arboleda_2018_AGO,C061,C061_Arboleda_2018_AGO,0,85.7,0.866874612,0.34032404,0.191232404,11,7,48,2,18,18.1,20,36,24.8,15.8,6.1,63.4,26.7
3101,AGO,8,2018,Arteaga,C002_Arteaga_2018_AGO,C002,C002_Arteaga_2018_AGO,0,83.8,0.860632912,0.351387198,0.201980925,10,9,76.7,10.1,25.9,18,20.8,35.4,25.7,16.3,4.1,76.3,28.6
3103,AGO,8,2018,Bermeo,C069_Bermeo_2018_AGO,C069,C069_Bermeo_2018_AGO,0,92.1,0.846684926,0.361797064,0.175675571,12,10,104.9,9.5,37.4,18.9,21.1,31.1,24.4,18.1,8.2,79.2,32.7
3106,AGO,8,2018,Cerroja,C065_Cerroja_2018_AGO,C065,C065_Cerroja_2018_AGO,0,84.9,0.822197,0.329287005,0.176635067,11,8,29.7,0.9,7.8,19.1,18.2,32.3,22.6,14.8,9.5,93.2,34
3107,AGO,8,2018,Derio,C003_Derio_2018_AGO,C003,C003_Derio_2018_AGO,0,81.7,0.856339987,0.350227312,0.191802177,11,10,44.3,2.6,9,18.3,21,38.7,26.8,16.1,5.2,54.7,27.4
3108,AGO,8,2018,Deusto,C039_Deusto_2018_AGO,C039,C039_Deusto_2018_AGO,0,83.8,0.807152309,0.352115916,0.177667951,10,7,28.4,1.6,6.6,18.6,21.6,39,25.6,18.2,9.8,49,32
3115,AGO,8,2018,Iurreta,C036_Iurreta_2018_AGO,C036,C036_Iurreta_2018_AGO,0,79.8,0.847884328,0.349927011,0.183604708,11,6,20.8,1.5,5.1,18.3,21.4,37.6,27.3,16.7,7.2,67,32
3118,AGO,8,2018,Matxitxako,C019_Matxitxako_2018_AGO,C019,C019_Matxitxako_2018_AGO,0,88.5,0.890898577,0.378647533,0.183536878,12,9,94.7,6.1,23.3,18.3,18.9,29.7,21.7,16.6,18.3,118.8,43.2
3131,AGO,8,2018,Urkiola,C022_Urkiola_2018_AGO,C022,C022_Urkiola_2018_AGO,0,89.3,0.907256657,0.309321306,0.191946243,13,8,33,0.8,12.7,17.8,17,31.5,22,13,5.2,42.1,25.8
3133,AGO,8,2018,Venta Alta,C037_Venta Alta_2018_AGO,C037,C037_Venta Alta_2018_AGO,0,80.1,0.844918999,0.352701199,0.185609173,12,10,40.1,1.3,9,18.3,20.9,37.9,26.1,16.6,7.3,47.9,32
3145,AGO,8,2018,Arrasate,C023_Arrasate_2018_AGO,C023,C023_Arrasate_2018_AGO,0,78.1,0.84075976,0.349975919,0.192405876,12,7,16.9,1.2,4.4,18.3,19.8,36.9,26.4,14.5,4.9,79.9,32.8
3161,AGO,8,2018,Ordizia,C043_Ordizia_2018_AGO,C043,C043_Ordizia_2018_AGO,0,90.7,0.888725997,0.329430122,0.186017633,9,6,19.2,1,9.9,18,20.4,37.3,26.5,15.4,4.8,50,26.4
3167,AGO,8,2018,Zizurkil,C029_Zizurkil_2018_AGO,C029,C029_Zizurkil_2018_AGO,0,87.5,0.907778516,0.364782769,0.193811912,12,8,29.3,1.9,9.3,16.9,20.9,36.9,25.9,16.8,4.8,54,26
3171,AGO,8,2019,Altube,C035_Altube_2019_AGO,C035,C035_Altube_2019_AGO,0,79,0.904915256,0.34543038,0.184396197,11,7,43,5.5,14.1,20.7,17.3,31.2,24.3,11.6,6.1,44.6,30.6
3173,AGO,8,2019,Arkauti,C016_Arkauti_2019_AGO,C016,C016_Arkauti_2019_AGO,0,73.6,0.892954133,0.325002291,0.179028562,10,4,26.3,5.4,16,21.4,19.2,34.3,27.5,13,8.8,49.3,37.9
3181,AGO,8,2019,Herrera,C048_Herrera_2019_AGO,C048,C048_Herrera_2019_AGO,0,74.3,0.879028231,0.332550917,0.188112389,12,6,38.6,4.8,24.7,20.3,17.9,32,24.1,12.9,13.1,69.5,41.4
3186,AGO,8,2019,Moreda,C031_Moreda_2019_AGO,C031,C031_Moreda_2019_AGO,0,58.4,0.925546186,0.330942763,0.169971107,5,3,16.3,4.9,12.9,23.3,23,37.3,31.1,16.4,12,71.3,42.5
3187,AGO,8,2019,Navarrete,C041_Navarrete_2019_AGO,C041,C041_Navarrete_2019_AGO,0,77.2,0.817854691,0.32235691,0.193957582,6,4,25.1,3,10.1,22.5,19.3,34.6,28.2,11.4,6.3,67.3,30.7
3189,AGO,8,2019,Páganos,C060_Páganos_2019_AGO,C060,C060_Páganos_2019_AGO,0,59.8,0.932220322,0.30567665,0.177028444,5,4,30.4,4.1,12,22.4,21.3,35.6,29.6,14.2,7.2,67.3,33.9
3192,AGO,8,2019,Salvatierra,C030_Salvatierra_2019_AGO,C030,C030_Salvatierra_2019_AGO,0,75,0.893307603,0.333614608,0.187230459,10,5,62.8,3.6,31.1,21.1,20.2,36.6,29.4,12.8,7.1,48.6,34.7
3196,AGO,8,2019,Tobillas,C00B_Tobillas_2019_AGO,C00B,C00B_Tobillas_2019_AGO,0,72.7,0.887175844,0.3256914,0.191189985,9,4,19.8,4.1,6,19.9,18.4,33.1,27,11.6,6.4,63.7,35.8
3197,AGO,8,2019,Trebiño,C020_Trebiño_2019_AGO,C020,C020_Trebiño_2019_AGO,0,71.1,0.883985055,0.326735318,0.190804795,10,5,63.5,7.5,48.2,20.8,19.3,34.4,28.4,12.1,6.9,55.4,39.2
3205,AGO,8,2019,Arteaga,C002_Arteaga_2019_AGO,C002,C002_Arteaga_2019_AGO,0,84,0.902483488,0.36125479,0.189427255,14,6,31.2,2.9,12.6,17.4,20.8,33.8,26.1,16.1,4,38.9,26.5
3207,AGO,8,2019,Bermeo,C069_Bermeo_2019_AGO,C069,C069_Bermeo_2019_AGO,0,89.7,0.838197736,0.355224763,0.184914134,10,7,38.6,7.3,12.7,17.8,20.8,33.7,24.9,17.2,7.8,62.6,28.5
3211,AGO,8,2019,Derio,C003_Derio_2019_AGO,C003,C003_Derio_2019_AGO,0,78.8,0.854446861,0.345891448,0.190311764,10,7,39.7,4.6,14.3,16.8,19.3,35.3,25.7,13.7,5.1,48.2,27.9
3212,AGO,8,2019,Deusto,C039_Deusto_2019_AGO,C039,C039_Deusto_2019_AGO,0,71.4,0.880097092,0.348339399,0.186285353,10,6,26,4.1,7.7,17.5,21.2,34.3,25.3,17.7,9.5,64.8,34.1
3219,AGO,8,2019,Iurreta,C036_Iurreta_2019_AGO,C036,C036_Iurreta_2019_AGO,0,77.2,0.862012528,0.351454393,0.191822146,13,7,34.4,2.8,10,17.7,20.3,34.4,26.5,15.5,7.1,59.8,31.5
3222,AGO,8,2019,Matxitxako,C019_Matxitxako_2019_AGO,C019,C019_Matxitxako_2019_AGO,0,85.6,0.882393781,0.338247319,0.190752242,11,7,45.1,2.9,14.3,16.8,20.3,31.9,24,17.8,17.6,93.2,41.1
3235,AGO,8,2019,Urkiola,C022_Urkiola_2019_AGO,C022,C022_Urkiola_2019_AGO,0,87.5,0.927005971,0.353874638,0.190734359,17,9,75.9,4.4,15.8,17.4,16.6,30,21.8,12.4,5.9,56.5,27.5
3237,AGO,8,2019,Venta Alta,C037_Venta Alta_2019_AGO,C037,C037_Venta Alta_2019_AGO,0,76.5,0.8631766,0.337043821,0.188352634,12,9,51.3,6.3,15.2,17.7,20.2,34.8,26.2,15.5,7.9,56.5,34.5
3249,AGO,8,2019,Arrasate,C023_Arrasate_2019_AGO,C023,C023_Arrasate_2019_AGO,0,76.2,0.863578983,0.362135897,0.193502645,14,7,60.4,5,22.2,17.7,19.4,35.2,26.2,14.2,5.4,62.6,31.6
3253,AGO,8,2019,Bidania,C058_Bidania_2019_AGO,C058,C058_Bidania_2019_AGO,0,82,0.940705469,0.36092368,0.176757992,21,11,85.3,9.8,28.4,18,17.2,29.5,22.1,13.3,6.1,49.7,29.3
3265,AGO,8,2019,Ordizia,C043_Ordizia_2019_AGO,C043,C043_Ordizia_2019_AGO,0,89.9,0.912399372,0.360793614,0.198820319,14,10,71.8,6.6,28.7,17.4,20.3,34.8,27,15.3,5.4,53.3,28.9
3271,AGO,8,2019,Zizurkil,C029_Zizurkil_2019_AGO,C029,C029_Zizurkil_2019_AGO,0,86.2,0.941401799,0.401372142,0.212144137,21,10,76.3,6.8,24.7,15.9,20.6,35.2,25.5,16.6,5.2,50.4,27.4
3274,SET,9,2016,Altube,C035_Altube_2016_SET,C035,C035_Altube_2016_SET,0,87.1,0.896852491,0.328199882,0.194924947,12,10,100.1,6,34,15.4,17.9,37.1,24.9,12.2,6.3,56.5,30.3
3275,SET,9,2016,Arkaute,C001_Arkaute_2016_SET,C001,C001_Arkaute_2016_SET,0,77.2,0.847834535,0.349057786,0.195017624,12,9,35.5,3.1,9.4,15.1,17.7,37.4,25.7,11,5.9,83.2,32.5
3277,SET,9,2016,Espejo,C034_Espejo_2016_SET,C034,C034_Espejo_2016_SET,0,69.6,0.898153799,0.33085462,0.179474865,8,5,25.8,2.1,8.8,14.9,17.8,37.3,26.8,10,5.7,71.3,30.4
3284,SET,9,2016,Iturrieta,C024_Iturrieta_2016_SET,C024,C024_Iturrieta_2016_SET,0,73.9,0.865097795,0.352217633,0.194945001,11,9,61.3,3.1,16.1,14.6,15.7,32.6,22.1,9.8,11.2,83.5,38.7
3287,SET,9,2016,Moreda,C031_Moreda_2016_SET,C031,C031_Moreda_2016_SET,0,61.8,0.889425435,0.366626948,0.189077497,5,3,9.4,0.6,5.1,15.8,20.6,37.6,27.3,15,12.6,91.8,40.9
3288,SET,9,2016,Navarrete,C041_Navarrete_2016_SET,C041,C041_Navarrete_2016_SET,0,73.5,0.882326158,0.348356717,0.186687756,11,7,22.4,1.3,5.8,15,17.1,34.6,24.6,10.4,8.2,101.2,34.1
3290,SET,9,2016,Páganos,C060_Páganos_2016_SET,C060,C060_Páganos_2016_SET,0,65.1,0.943375762,0.355191653,0.178919148,7,4,19.5,0.9,7.8,15.9,19,35.1,25.5,13.1,8.8,81.4,35.3
3292,SET,9,2016,Salvatierra,C030_Salvatierra_2016_SET,C030,C030_Salvatierra_2016_SET,0,69.9,0.901511895,0.345325347,0.176496206,11,6,29.5,3.8,12.4,15,17.8,36.5,26.2,11.1,7.5,59.8,34.4
3296,SET,9,2016,Trebiño,C020_Trebiño_2016_SET,C020,C020_Trebiño_2016_SET,0,77.6,0.832860725,0.331231571,0.18613145,10,8,42.8,3,9.3,15.4,17.2,35.5,25.5,10.2,8.4,84.6,37.2
3298,SET,9,2016,Zambrana,C050_Zambrana_2016_SET,C050,C050_Zambrana_2016_SET,0,66.2,0.930495745,0.357274227,0.185555881,7,5,19.6,1.3,9.6,15.2,19.2,37.2,27.3,12.2,8.7,80.3,34.8
3302,SET,9,2016,Arboleda,C061_Arboleda_2016_SET,C061,C061_Arboleda_2016_SET,0,80.7,0.803220117,0.327552576,0.189105355,11,9,108.7,4.5,28.9,13.8,18,35.4,23.2,13.8,9.3,105.8,36.9
3304,SET,9,2016,Arteaga,C002_Arteaga_2016_SET,C002,C002_Arteaga_2016_SET,0,79.9,0.844516081,0.353707698,0.189525582,13,9,107.1,14.2,49.7,14.6,19.6,38.2,25.7,14.4,4.1,81,31.6
3306,SET,9,2016,Bermeo,C069_Bermeo_2016_SET,C069,C069_Bermeo_2016_SET,0,83.1,0.840596699,0.348029337,0.180434678,12,10,126,10.7,63.2,14.7,19.9,33.9,24.4,16.6,8.7,91.8,31.3
3309,SET,9,2016,Cerroja,C065_Cerroja_2016_SET,C065,C065_Cerroja_2016_SET,0,75.6,0.856320383,0.357691471,0.202023346,12,8,101.8,4.9,38.4,14.2,18.7,36.5,23.7,15,12.4,125.6,41.6
3310,SET,9,2016,Derio,C003_Derio_2016_SET,C003,C003_Derio_2016_SET,0,77.4,0.823190934,0.35191688,0.190395004,10,9,92.3,7.9,28,14.2,19.1,37.6,25.9,14.2,5.5,73.8,31
3311,SET,9,2016,Deusto,C039_Deusto_2016_SET,C039,C039_Deusto_2016_SET,0,75.5,0.810639277,0.345264423,0.202100141,10,8,95,5.4,30.1,14.4,20.4,38.3,25.1,17.1,9.8,77.4,35.5
3317,SET,9,2016,Iurreta,C036_Iurreta_2016_SET,C036,C036_Iurreta_2016_SET,0,79.1,0.804758117,0.338894429,0.194609841,13,8,70.4,5.6,25.5,13.9,20.2,39.5,27,15,8.4,94.3,36
3320,SET,9,2016,Matxitxako,C019_Matxitxako_2016_SET,C019,C019_Matxitxako_2016_SET,0,85.2,0.962234044,0.338605356,0.209944046,14,8,93.9,6.5,30.9,13.6,17.9,33.9,21.6,15.5,23.2,135.7,52.1
3325,SET,9,2016,Ordunte,C059_Ordunte_2016_SET,C059,C059_Ordunte_2016_SET,0,71.2,0.881346605,0.335327426,0.182815514,9,6,51.2,2,20.7,14.7,17.8,36.2,24.6,12.5,6.1,87.8,42
3329,SET,9,2016,Punta Galea,C042_Punta Galea_2016_SET,C042,C042_Punta Galea_2016_SET,0,77.7,0.905577612,0.335718928,0.189744605,11,8,103.7,7.1,25.3,14.7,19.6,36.2,23,16.7,15.6,121,45.1
3333,SET,9,2016,Urkiola,C022_Urkiola_2016_SET,C022,C022_Urkiola_2016_SET,0,82.4,0.83654486,0.343759074,0.192032364,12,11,67.1,2.8,24.4,14,15,33.8,20.8,10.6,7.4,78.1,32
3335,SET,9,2016,Venta Alta,C037_Venta Alta_2016_SET,C037,C037_Venta Alta_2016_SET,0,77.5,0.787064328,0.325186146,0.187269313,10,9,119,4.3,28.8,13.8,18.9,37.2,25.6,14.3,8.1,83.2,37.9
3347,SET,9,2016,Arrasate,C023_Arrasate_2016_SET,C023,C023_Arrasate_2016_SET,0,75.2,0.844152467,0.344634644,0.19887795,13,12,73.6,2.5,29.1,14.7,18.4,39,25.9,12.9,6,93.6,38.3
3351,SET,9,2016,Bidania,C058_Bidania_2016_SET,C058,C058_Bidania_2016_SET,0,84.9,0.910801855,0.341343844,0.190957883,15,14,128.3,5.9,24.8,15.3,17.1,36.3,23.5,12.2,7.3,94.7,33.3
3362,SET,9,2016,Ordizia,C043_Ordizia_2016_SET,C043,C043_Ordizia_2016_SET,0,83.8,0.899461262,0.355045781,0.187848781,14,10,59.7,5.4,15.6,16.4,19.7,38.9,26.2,14.7,5.1,68.4,30
3368,SET,9,2016,Zizurkil,C029_Zizurkil_2016_SET,C029,C029_Zizurkil_2016_SET,0,84.6,0.904718306,0.346794289,0.187244788,15,11,80.5,3.6,18.8,14.6,19.5,37.5,25.4,15,6.5,85,32.8
3372,SET,9,2017,Altube,C035_Altube_2017_SET,C035,C035_Altube_2017_SET,0,83.3,0.883936933,0.326204455,0.198562116,13,8,40.8,1.7,10.3,14.7,14,27.8,19.8,9,5.4,37.8,25.8
3374,SET,9,2017,Arkauti,C016_Arkauti_2017_SET,C016,C016_Arkauti_2017_SET,0,79.1,0.866413306,0.354371547,0.191368398,13,4,23.2,1.7,7.1,14.2,14.7,29.2,21.9,9,7,61.9,33.6
3382,SET,9,2017,Herrera,C048_Herrera_2017_SET,C048,C048_Herrera_2017_SET,0,80.9,0.888933921,0.327851789,0.191652633,11,4,12.8,0.6,5.4,14.2,13.1,25.2,17.9,9.5,14.2,72.7,43.2
3384,SET,9,2017,Iturrieta,C024_Iturrieta_2017_SET,C024,C024_Iturrieta_2017_SET,1,83,0.834106299,0.333731279,0.187642783,12,9,53.9,1.8,13.9,14,12.5,25.2,18.1,7.6,10,63,35.2
3387,SET,9,2017,Moreda,C031_Moreda_2017_SET,C031,C031_Moreda_2017_SET,0,66.7,0.900868966,0.330472356,0.197549369,4,2,5.1,0.6,2.7,15.6,17.8,31.9,24.4,12.9,11.7,72,39.8
3388,SET,9,2017,Navarrete,C041_Navarrete_2017_SET,C041,C041_Navarrete_2017_SET,1,79.9,0.843155999,0.334477095,0.188540326,9,4,13.5,0.8,5.2,14.6,14.1,28.7,21.4,7.8,6.7,38.5,28.3
3390,SET,9,2017,Páganos,C060_Páganos_2017_SET,C060,C060_Páganos_2017_SET,0,67.7,0.898203659,0.31013287,0.18528543,3,2,2.8,0.4,1.6,16.3,16.6,30,22.9,11.2,8.1,61.2,34.7
3393,SET,9,2017,Salvatierra,C030_Salvatierra_2017_SET,C030,C030_Salvatierra_2017_SET,0,76.5,0.842151376,0.331961182,0.192786525,7,4,24.9,0.7,8.6,14.3,14.8,28.7,21.9,8.7,6.5,48.6,31.3
3398,SET,9,2017,Trebiño,C020_Trebiño_2017_SET,C020,C020_Trebiño_2017_SET,0,76,0.866267621,0.343154021,0.187824011,9,4,10,0.6,4.7,15.1,14.6,29.2,22.4,8,6.5,56.9,33.7
3400,SET,9,2017,Zambrana,C050_Zambrana_2017_SET,C050,C050_Zambrana_2017_SET,0,66.8,0.896792911,0.318875351,0.174924885,4,2,6,0.5,3.7,14.6,16.4,30.9,23.9,9.8,8.2,45.7,34.3
3404,SET,9,2017,Arboleda,C061_Arboleda_2017_SET,C061,C061_Arboleda_2017_SET,0,92,0.908061905,0.36360461,0.198763035,18,14,109.6,3.4,25.3,12.8,16.2,28.8,20.7,12.5,8.5,67.7,33.1
3406,SET,9,2017,Arteaga,C002_Arteaga_2017_SET,C002,C002_Arteaga_2017_SET,0,79.3,0.926333057,0.311066767,0.188911031,18,15,125,4.1,29.5,12.3,17.1,30.1,22.3,12.6,4,45.7,27.7
3408,SET,9,2017,Bermeo,C069_Bermeo_2017_SET,C069,C069_Bermeo_2017_SET,0,87,0.872179321,0.335652356,0.187936219,17,15,219,5.8,40.5,13,17.8,28.2,21.3,14.7,9.3,67.3,38
3411,SET,9,2017,Cerroja,C065_Cerroja_2017_SET,C065,C065_Cerroja_2017_SET,0,91.9,0.828253974,0.363263488,0.200464011,20,14,120.1,2.3,28,12.9,14.3,26.5,18.1,11.5,11.9,77,38
3412,SET,9,2017,Derio,C003_Derio_2017_SET,C003,C003_Derio_2017_SET,0,80.9,0.920476081,0.313539924,0.186339762,19,14,151.2,4.5,36.5,13,17.4,31.7,22.9,12.8,4.9,49,27.9
3413,SET,9,2017,Deusto,C039_Deusto_2017_SET,C039,C039_Deusto_2017_SET,0,80,0.850796168,0.338729696,0.194504125,17,11,73.6,1.9,15,13.3,17.6,30,21.6,14.3,9.6,58.3,34.6
3418,SET,9,2017,Igorre,C033_Igorre_2017_SET,C033,C033_Igorre_2017_SET,0,83,0.943311826,0.327258063,0.190684958,20,14,91.4,3.3,18.4,12.5,16.6,30.6,22.6,11.9,5.4,64.4,30.1
3420,SET,9,2017,Iurreta,C036_Iurreta_2017_SET,C036,C036_Iurreta_2017_SET,0,90.6,0.924280194,0.376541493,0.194093849,19,14,94.5,2.8,23.4,13.4,16.4,29.9,21.9,11.9,7.5,51.5,31.7
3423,SET,9,2017,Matxitxako,C019_Matxitxako_2017_SET,C019,C019_Matxitxako_2017_SET,0,85.8,0.947800328,0.332919339,0.197230221,17,17,233.5,8.9,47.5,12.5,15.6,27.1,19,13.2,21.4,90.7,49.6
3432,SET,9,2017,Punta Galea,C042_Punta Galea_2017_SET,C042,C042_Punta Galea_2017_SET,0,79.4,0.876007646,0.371895746,0.198964931,19,14,115.6,3.6,24,14,17.9,29.8,21.1,14.9,15.4,84.2,43.4
3436,SET,9,2017,Urkiola,C022_Urkiola_2017_SET,C022,C022_Urkiola_2017_SET,0,88.6,0.910431623,0.328069798,0.201534399,16,12,120.1,2.5,32.4,12.5,12.8,25.8,17.3,8.9,6.1,60.5,30.4
3438,SET,9,2017,Venta Alta,C037_Venta Alta_2017_SET,C037,C037_Venta Alta_2017_SET,0,82.2,0.90875727,0.331566428,0.197462289,18,12,99.5,2.6,18.7,13.2,16.5,30.2,21.8,12.2,7.4,58,34
3450,SET,9,2017,Arrasate,C023_Arrasate_2017_SET,C023,C023_Arrasate_2017_SET,0,79.1,0.923704849,0.332151134,0.197637521,17,10,62.6,1.7,16,13.1,15.6,30.1,21.6,10.8,4.8,70.9,34.4
3454,SET,9,2017,Bidania,C058_Bidania_2017_SET,C058,C058_Bidania_2017_SET,0,84.3,0.924785433,0.353424306,0.205162453,17,13,131.1,5.2,40.2,12.8,14.1,26.7,18.4,10.7,6.4,61.2,29.6
3466,SET,9,2017,Ordizia,C043_Ordizia_2017_SET,C043,C043_Ordizia_2017_SET,0,88.5,0.873894491,0.345560427,0.209332628,12,8,51,2,19.4,12.7,17,32.1,23,12.7,4.1,46.1,27.5
3472,SET,9,2017,Zizurkil,C029_Zizurkil_2017_SET,C029,C029_Zizurkil_2017_SET,0,86.9,0.928690814,0.362203646,0.193997172,18,15,110.7,2.9,27.7,12.7,17.1,30.6,22.3,13.1,6.5,58.3,30.5
3476,SET,9,2018,Altube,C035_Altube_2018_SET,C035,C035_Altube_2018_SET,0,80.3,0.823586169,0.321545773,0.204910027,6,2,6.1,1.9,2.9,16.9,17,30.7,24.4,11.3,6.2,46.1,29.3
