,merge_cod,code_merge,codigo, estacion,year,month,hum,hum_imputed_proba,freez,freez_imputed_proba,rain,rain_imputed_proba,lev_max,lev_max_imputed_proba,lev_mid,lev_mid_imputed_proba,lev_min,lev_min_imputed_proba,rain_1mm,rain_1mm_imputed_proba,rain_cum,rain_cum_imputed_proba,rain_max_10,rain_max_10_imputed_proba,rain_max_day,rain_max_day_imputed_proba,temp_avg,temp_avg_imputed_proba,temp_max_abs,temp_max_abs_imputed_proba,temp_max_avg,temp_max_avg_imputed_proba,temp_min_abs,temp_min_abs_imputed_proba,wind_avg,wind_avg_imputed_proba,wind_max,wind_max_imputed_proba,wind_max_avg,wind_max_avg_imputed_proba,sun,sun_imputed_proba
3320,C019_Matxitxako_2016_SET,C019_Matxitxako_2016_SET,C019,Matxitxako,2016,SET,85.2,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11411977559328079,8,,93.9,,6.5,,30.9,,17.9,,33.9,,21.6,,15.5,,23.2,,135.7,,52.1,,13.6,
3325,C059_Ordunte_2016_SET,C059_Ordunte_2016_SET,C059,Ordunte,2016,SET,71.2,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10550630837678909,6,,51.2,,2,,20.7,,17.8,,36.2,,24.6,,12.5,,6.1,,87.8,,42.0,,14.7,
3329,C042_Punta Galea_2016_SET,C042_Punta Galea_2016_SET,C042,Punta Galea,2016,SET,77.7,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13834671676158905,8,,103.7,,7.1,,25.3,,19.6,,36.2,,23.0,,16.7,,15.6,,121.0,,45.1,,14.7,
3333,C022_Urkiola_2016_SET,C022_Urkiola_2016_SET,C022,Urkiola,2016,SET,82.4,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.102975033223629,11,,67.1,,2.8,,24.4,,15.0,,33.8,,20.8,,10.6,,7.4,,78.1,,32.0,,14.0,
3335,C037_Venta Alta_2016_SET,C037_Venta Alta_2016_SET,C037,Venta Alta,2016,SET,77.5,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12510809302330017,9,,119,,4.3,,28.8,,18.9,,37.2,,25.6,,14.3,,8.1,,83.2,,37.9,,13.8,
3347,C023_Arrasate_2016_SET,C023_Arrasate_2016_SET,C023,Arrasate,2016,SET,75.2,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12425211071968079,12,,73.6,,2.5,,29.1,,18.4,,39.0,,25.9,,12.9,,6.0,,93.6,,38.3,,14.7,
3351,C058_Bidania_2016_SET,C058_Bidania_2016_SET,C058,Bidania,2016,SET,84.9,,0,,15,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10501782596111298,14,,128.3,,5.9,,24.8,,17.1,,36.3,,23.5,,12.2,,7.3,,94.7,,33.3,,15.3,
3362,C043_Ordizia_2016_SET,C043_Ordizia_2016_SET,C043,Ordizia,2016,SET,83.8,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12241414934396744,10,,59.7,,5.4,,15.6,,19.7,,38.9,,26.2,,14.7,,5.1,,68.4,,30.0,,16.4,
3368,C029_Zizurkil_2016_SET,C029_Zizurkil_2016_SET,C029,Zizurkil,2016,SET,84.6,,0,,15,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10975781083106995,11,,80.5,,3.6,,18.8,,19.5,,37.5,,25.4,,15.0,,6.5,,85.0,,32.8,,14.6,
3372,C035_Altube_2019_SET,C035_Altube_2019_SET,C035,Altube,2019,SET,81.6,,0,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.17079396545886993,9,,72.6,,7.4,,22.6,,15.0,,27.5,,21.4,,9.7,,5.5,,63.0,,28.9,,15.6,
3374,C016_Arkauti_2019_SET,C016_Arkauti_2019_SET,C016,Arkauti,2019,SET,74.7,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12452837824821472,5,,44.4,,3,,20,,16.5,,29.1,,23.5,,10.9,,8.0,,51.5,,34.7,,15.7,
3382,C048_Herrera_2019_SET,C048_Herrera_2019_SET,C048,Herrera,2019,SET,80.9,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13564079999923706,8,,74.4,,5.5,,25,,14.2,,25.2,,18.8,,10.4,,14.8,,86.4,,49.1,,15.3,
3387,C031_Moreda_2019_SET,C031_Moreda_2019_SET,C031,Moreda,2019,SET,64.5,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11900758743286133,4,,48.6,,5.9,,27.7,,19.1,,30.5,,25.4,,13.9,,12.1,,56.2,,39.3,,17.6,
3388,C041_Navarrete_2019_SET,C041_Navarrete_2019_SET,C041,Navarrete,2019,SET,81.5,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11706645041704178,6,,55.3,,2.9,,20.3,,15.8,,28.2,,23.0,,9.4,,7.2,,58.3,,33.0,,17.4,
3390,C060_Páganos_2019_SET,C060_Páganos_2019_SET,C060,Páganos,2019,SET,66.2,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09652777761220932,4,,47.7,,3.7,,21.7,,17.3,,29.5,,24.2,,11.6,,8.2,,86.0,,38.5,,17.0,
3393,C030_Salvatierra_2019_SET,C030_Salvatierra_2019_SET,C030,Salvatierra,2019,SET,74.1,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1317138671875,7,,59.6,,4.9,,24.2,,16.1,,29.4,,23.3,,10.0,,7.6,,55.8,,33.7,,16.2,
3397,C00B_Tobillas_2019_SET,C00B_Tobillas_2019_SET,C00B,Tobillas,2019,SET,76.2,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.15005244314670563,7,,52.2,,5.2,,20.8,,15.2,,27.9,,22.6,,9.3,,6.2,,64.8,,34.9,,14.8,
3398,C020_Trebiño_2019_SET,C020_Trebiño_2019_SET,C020,Trebiño,2019,SET,74.1,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14170852303504944,6,,41.8,,1.7,,19.7,,16.1,,28.6,,23.4,,9.5,,7.8,,56.9,,38.0,,15.6,
3400,C050_Zambrana_2019_SET,C050_Zambrana_2019_SET,C050,Zambrana,2019,SET,69.0,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1072651743888855,6,,47.2,,6,,14,,18.0,,31.1,,25.0,,12.0,,9.0,,69.8,,38.0,,15.7,
3406,C002_Arteaga_2019_SET,C002_Arteaga_2019_SET,C002,Arteaga,2019,SET,81.2,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14685876667499542,9,,87.2,,5.2,,41.1,,19.1,,31.3,,24.6,,14.4,,4.2,,49.0,,28.6,,15.5,
3408,C069_Bermeo_2019_SET,C069_Bermeo_2019_SET,C069,Bermeo,2019,SET,87.5,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1163584291934967,10,,88.9,,6.6,,24.7,,19.1,,30.3,,23.3,,15.7,,9.4,,79.9,,36.6,,15.6,
3412,C003_Derio_2019_SET,C003_Derio_2019_SET,C003,Derio,2019,SET,79.7,,0,,15,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12559156119823456,10,,99.5,,5.8,,42.9,,18.0,,30.8,,24.3,,12.7,,5.1,,54.0,,29.0,,14.3,
3413,C039_Deusto_2019_SET,C039_Deusto_2019_SET,C039,Deusto,2019,SET,71.4,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1156449243426323,9,,53,,3.1,,15.2,,19.3,,31.6,,23.6,,15.9,,10.6,,75.6,,37.9,,15.1,
3420,C036_Iurreta_2019_SET,C036_Iurreta_2019_SET,C036,Iurreta,2019,SET,76.7,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12705710530281067,8,,86.8,,6.9,,51,,18.2,,30.0,,24.4,,13.4,,7.4,,67.7,,34.4,,15.5,
3423,C019_Matxitxako_2019_SET,C019_Matxitxako_2019_SET,C019,Matxitxako,2019,SET,80.0,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10986242443323135,11,,78.2,,8.5,,22.3,,19.0,,29.9,,22.4,,16.3,,21.0,,106.9,,50.0,,14.7,
3436,C022_Urkiola_2019_SET,C022_Urkiola_2019_SET,C022,Urkiola,2019,SET,87.0,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09420380741357803,9,,108.2,,6.7,,52,,14.6,,25.8,,19.5,,10.6,,6.4,,64.1,,31.2,,14.4,
3438,C037_Venta Alta_2019_SET,C037_Venta Alta_2019_SET,C037,Venta Alta,2019,SET,77.4,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1216026246547699,11,,74.9,,4,,21.1,,18.1,,30.8,,24.0,,13.5,,8.0,,68.8,,37.6,,14.7,
3450,C023_Arrasate_2019_SET,C023_Arrasate_2019_SET,C023,Arrasate,2019,SET,75.6,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1604744791984558,8,,78,,5.1,,40.2,,17.1,,29.8,,23.8,,12.0,,5.4,,56.5,,33.5,,15.2,
3454,C058_Bidania_2019_SET,C058_Bidania_2019_SET,C058,Bidania,2019,SET,79.0,,0,,15,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1210893914103508,11,,62.4,,3.5,,22.9,,15.3,,25.3,,19.7,,11.6,,7.3,,61.9,,34.0,,15.3,
3466,C043_Ordizia_2019_SET,C043_Ordizia_2019_SET,C043,Ordizia,2019,SET,88.5,,0,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14807897806167603,6,,47.8,,3.8,,15.9,,18.1,,32.0,,24.9,,13.0,,5.1,,54.4,,30.7,,15.0,
3472,C029_Zizurkil_2019_SET,C029_Zizurkil_2019_SET,C029,Zizurkil,2019,SET,82.6,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1255255937576294,6,,62.2,,3.3,,22.8,,18.7,,30.3,,23.8,,14.5,,7.0,,68.0,,34.2,,14.6,
3476,C035_Altube_2017_SET,C035_Altube_2017_SET,C035,Altube,2017,SET,83.3,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13571877777576447,8,,40.8,,1.7,,10.3,,14.0,,27.8,,19.8,,9.0,,5.4,,37.8,,25.8,,14.7,
3478,C016_Arkauti_2017_SET,C016_Arkauti_2017_SET,C016,Arkauti,2017,SET,79.1,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11445838212966919,4,,23.2,,1.7,,7.1,,14.7,,29.2,,21.9,,9.0,,7.0,,61.9,,33.6,,14.2,
3486,C048_Herrera_2017_SET,C048_Herrera_2017_SET,C048,Herrera,2017,SET,80.9,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14300823211669922,4,,12.8,,0.6,,5.4,,13.1,,25.2,,17.9,,9.5,,14.2,,72.7,,43.2,,14.2,
3488,C024_Iturrieta_2017_SET,C024_Iturrieta_2017_SET,C024,Iturrieta,2017,SET,83.0,,1,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.07815767079591751,9,,53.9,,1.8,,13.9,,12.5,,25.2,,18.1,,7.6,,10.0,,63.0,,35.2,,14.0,
3491,C031_Moreda_2017_SET,C031_Moreda_2017_SET,C031,Moreda,2017,SET,66.7,,0,,4,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10095708072185516,2,,5.1,,0.6,,2.7,,17.8,,31.9,,24.4,,12.9,,11.7,,72.0,,39.8,,15.6,
3492,C041_Navarrete_2017_SET,C041_Navarrete_2017_SET,C041,Navarrete,2017,SET,79.9,,1,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10282360762357712,4,,13.5,,0.8,,5.2,,14.1,,28.7,,21.4,,7.8,,6.7,,38.5,,28.3,,14.6,
3494,C060_Páganos_2017_SET,C060_Páganos_2017_SET,C060,Páganos,2017,SET,67.7,,0,,3,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.0974423885345459,2,,2.8,,0.4,,1.6,,16.6,,30.0,,22.9,,11.2,,8.1,,61.2,,34.7,,16.3,
3497,C030_Salvatierra_2017_SET,C030_Salvatierra_2017_SET,C030,Salvatierra,2017,SET,76.5,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10855484008789062,4,,24.9,,0.7,,8.6,,14.8,,28.7,,21.9,,8.7,,6.5,,48.6,,31.3,,14.3,
3502,C020_Trebiño_2017_SET,C020_Trebiño_2017_SET,C020,Trebiño,2017,SET,76.0,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12631107866764069,4,,10,,0.6,,4.7,,14.6,,29.2,,22.4,,8.0,,6.5,,56.9,,33.7,,15.1,
3504,C050_Zambrana_2017_SET,C050_Zambrana_2017_SET,C050,Zambrana,2017,SET,66.8,,0,,4,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09650716185569763,2,,6,,0.5,,3.7,,16.4,,30.9,,23.9,,9.8,,8.2,,45.7,,34.3,,14.6,
3508,C061_Arboleda_2017_SET,C061_Arboleda_2017_SET,C061,Arboleda,2017,SET,92.0,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11414986848831177,14,,109.6,,3.4,,25.3,,16.2,,28.8,,20.7,,12.5,,8.5,,67.7,,33.1,,12.8,
3510,C002_Arteaga_2017_SET,C002_Arteaga_2017_SET,C002,Arteaga,2017,SET,79.3,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14341367781162262,15,,125,,4.1,,29.5,,17.1,,30.1,,22.3,,12.6,,4.0,,45.7,,27.7,,12.3,
3512,C069_Bermeo_2017_SET,C069_Bermeo_2017_SET,C069,Bermeo,2017,SET,87.0,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10553566366434097,15,,219,,5.8,,40.5,,17.8,,28.2,,21.3,,14.7,,9.3,,67.3,,38.0,,13.0,
3515,C065_Cerroja_2017_SET,C065_Cerroja_2017_SET,C065,Cerroja,2017,SET,91.9,,0,,20,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10974423587322235,14,,120.1,,2.3,,28,,14.3,,26.5,,18.1,,11.5,,11.9,,77.0,,38.0,,12.9,
3516,C003_Derio_2017_SET,C003_Derio_2017_SET,C003,Derio,2017,SET,80.9,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.17501679062843323,14,,151.2,,4.5,,36.5,,17.4,,31.7,,22.9,,12.8,,4.9,,49.0,,27.9,,13.0,
3517,C039_Deusto_2017_SET,C039_Deusto_2017_SET,C039,Deusto,2017,SET,80.0,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11621153354644775,11,,73.6,,1.9,,15,,17.6,,30.0,,21.6,,14.3,,9.6,,58.3,,34.6,,13.3,
3522,C033_Igorre_2017_SET,C033_Igorre_2017_SET,C033,Igorre,2017,SET,83.0,,0,,20,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13885937631130219,14,,91.4,,3.3,,18.4,,16.6,,30.6,,22.6,,11.9,,5.4,,64.4,,30.1,,12.5,
3524,C036_Iurreta_2017_SET,C036_Iurreta_2017_SET,C036,Iurreta,2017,SET,90.6,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1220344752073288,14,,94.5,,2.8,,23.4,,16.4,,29.9,,21.9,,11.9,,7.5,,51.5,,31.7,,13.4,
3527,C019_Matxitxako_2017_SET,C019_Matxitxako_2017_SET,C019,Matxitxako,2017,SET,85.8,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09750483185052872,17,,233.5,,8.9,,47.5,,15.6,,27.1,,19.0,,13.2,,21.4,,90.7,,49.6,,12.5,
3536,C042_Punta Galea_2017_SET,C042_Punta Galea_2017_SET,C042,Punta Galea,2017,SET,79.4,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12837709486484528,14,,115.6,,3.6,,24,,17.9,,29.8,,21.1,,14.9,,15.4,,84.2,,43.4,,14.0,
3540,C022_Urkiola_2017_SET,C022_Urkiola_2017_SET,C022,Urkiola,2017,SET,88.6,,0,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12174522131681442,12,,120.1,,2.5,,32.4,,12.8,,25.8,,17.3,,8.9,,6.1,,60.5,,30.4,,12.5,
3542,C037_Venta Alta_2017_SET,C037_Venta Alta_2017_SET,C037,Venta Alta,2017,SET,82.2,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1027253121137619,12,,99.5,,2.6,,18.7,,16.5,,30.2,,21.8,,12.2,,7.4,,58.0,,34.0,,13.2,
3554,C023_Arrasate_2017_SET,C023_Arrasate_2017_SET,C023,Arrasate,2017,SET,79.1,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13357767462730408,10,,62.6,,1.7,,16,,15.6,,30.1,,21.6,,10.8,,4.8,,70.9,,34.4,,13.1,
3558,C058_Bidania_2017_SET,C058_Bidania_2017_SET,C058,Bidania,2017,SET,84.3,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10309944301843643,13,,131.1,,5.2,,40.2,,14.1,,26.7,,18.4,,10.7,,6.4,,61.2,,29.6,,12.8,
3570,C043_Ordizia_2017_SET,C043_Ordizia_2017_SET,C043,Ordizia,2017,SET,88.5,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.145547553896904,8,,51,,2,,19.4,,17.0,,32.1,,23.0,,12.7,,4.1,,46.1,,27.5,,12.7,
3576,C029_Zizurkil_2017_SET,C029_Zizurkil_2017_SET,C029,Zizurkil,2017,SET,86.9,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1334696114063263,15,,110.7,,2.9,,27.7,,17.1,,30.6,,22.3,,13.1,,6.5,,58.3,,30.5,,12.7,
3580,C035_Altube_2018_SET,C035_Altube_2018_SET,C035,Altube,2018,SET,80.3,,0,,6,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1427077353000641,2,,6.1,,1.9,,2.9,,17.0,,30.7,,24.4,,11.3,,6.2,,46.1,,29.3,,16.9,
3590,C048_Herrera_2018_SET,C048_Herrera_2018_SET,C048,Herrera,2018,SET,79.8,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12699982523918152,7,,33,,4.5,,12.4,,16.7,,28.7,,21.8,,12.5,,13.2,,87.8,,43.7,,15.6,
3592,C024_Iturrieta_2018_SET,C024_Iturrieta_2018_SET,C024,Iturrieta,2018,SET,77.7,,1,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08083901554346085,6,,17.3,,1.2,,4.9,,15.7,,28.4,,23.0,,9.3,,10.1,,59.4,,34.6,,17.3,
3595,C031_Moreda_2018_SET,C031_Moreda_2018_SET,C031,Moreda,2018,SET,65.4,,0,,5,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08606108278036118,5,,44.7,,6,,18.2,,21.0,,34.8,,28.6,,15.3,,11.1,,76.7,,40.0,,17.1,
3596,C041_Navarrete_2018_SET,C041_Navarrete_2018_SET,C041,Navarrete,2018,SET,80.3,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11460867524147034,5,,21.6,,2.5,,7.1,,17.5,,31.7,,25.9,,10.8,,6.8,,72.4,,31.2,,16.5,
3598,C060_Páganos_2018_SET,C060_Páganos_2018_SET,C060,Páganos,2018,SET,69.4,,0,,5,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.0986851155757904,5,,35.5,,7,,14.1,,19.1,,32.4,,26.2,,13.3,,7.4,,60.8,,33.2,,17.6,
3601,C030_Salvatierra_2018_SET,C030_Salvatierra_2018_SET,C030,Salvatierra,2018,SET,72.7,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10660168528556824,5,,16.8,,2.8,,4.1,,18.2,,32.9,,26.6,,11.0,,6.6,,61.9,,33.0,,17.5,
3605,C00B_Tobillas_2018_SET,C00B_Tobillas_2018_SET,C00B,Tobillas,2018,SET,75.3,,0,,5,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12523195147514343,2,,6.4,,1.9,,4.6,,17.0,,32.4,,26.0,,10.0,,4.8,,40.7,,29.4,,16.5,
3606,C020_Trebiño_2018_SET,C020_Trebiño_2018_SET,C020,Trebiño,2018,SET,75.3,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1157350242137909,4,,47.4,,7.4,,32.3,,17.8,,32.8,,26.3,,10.9,,6.8,,71.6,,35.4,,16.3,
3608,C050_Zambrana_2018_SET,C050_Zambrana_2018_SET,C050,Zambrana,2018,SET,71.4,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08969637751579285,3,,18,,5.5,,8,,19.5,,34.1,,27.9,,13.0,,7.8,,57.2,,36.2,,16.4,
3612,C061_Arboleda_2018_SET,C061_Arboleda_2018_SET,C061,Arboleda,2018,SET,85.3,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14596673846244812,6,,31.7,,4.6,,12.8,,19.1,,34.6,,24.8,,14.4,,6.8,,73.4,,28.6,,13.9,
3614,C002_Arteaga_2018_SET,C002_Arteaga_2018_SET,C002,Arteaga,2018,SET,84.3,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10307919234037399,6,,20.6,,0.9,,5.6,,19.5,,34.8,,25.3,,14.6,,3.7,,38.2,,27.0,,15.8,
3616,C069_Bermeo_2018_SET,C069_Bermeo_2018_SET,C069,Bermeo,2018,SET,90.7,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08231205493211746,6,,32.1,,2.5,,9.3,,20.1,,30.9,,23.9,,16.9,,7.8,,58.7,,29.4,,15.9,
3619,C065_Cerroja_2018_SET,C065_Cerroja_2018_SET,C065,Cerroja,2018,SET,82.4,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.0951412171125412,5,,29.4,,3.1,,12.3,,17.5,,30.5,,22.5,,13.9,,8.6,,61.9,,28.6,,15.0,
3620,C003_Derio_2018_SET,C003_Derio_2018_SET,C003,Derio,2018,SET,81.2,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12867692112922668,4,,9.4,,0.5,,3.8,,19.8,,35.4,,26.4,,14.4,,5.0,,43.9,,27.2,,14.5,
3621,C039_Deusto_2018_SET,C039_Deusto_2018_SET,C039,Deusto,2018,SET,82.2,,0,,5,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.07677707076072693,2,,9.3,,0.8,,4.5,,20.6,,36.0,,25.3,,16.9,,8.9,,48.6,,31.7,,15.0,
3628,C036_Iurreta_2018_SET,C036_Iurreta_2018_SET,C036,Iurreta,2018,SET,76.9,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10710620135068893,4,,12.2,,0.9,,5,,20.6,,34.6,,27.2,,15.6,,7.0,,59.4,,32.3,,15.7,
3631,C019_Matxitxako_2018_SET,C019_Matxitxako_2018_SET,C019,Matxitxako,2018,SET,87.3,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11127863079309464,6,,31.4,,2.2,,11,,18.1,,31.0,,21.6,,15.7,,18.8,,86.0,,39.9,,14.8,
3644,C022_Urkiola_2018_SET,C022_Urkiola_2018_SET,C022,Urkiola,2018,SET,87.4,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11080390214920044,6,,38.1,,1.9,,13.6,,16.0,,28.9,,21.8,,11.9,,6.5,,60.5,,27.8,,15.5,
3646,C037_Venta Alta_2018_SET,C037_Venta Alta_2018_SET,C037,Venta Alta,2018,SET,78.4,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10478105396032333,4,,15.6,,1.4,,7.2,,19.9,,34.5,,26.3,,15.1,,7.7,,54.7,,32.6,,15.4,
3658,C023_Arrasate_2018_SET,C023_Arrasate_2018_SET,C023,Arrasate,2018,SET,75.5,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1281086653470993,6,,33.6,,5.3,,19.4,,18.9,,34.4,,26.6,,13.6,,5.0,,57.2,,33.1,,15.5,
3674,C043_Ordizia_2018_SET,C043_Ordizia_2018_SET,C043,Ordizia,2018,SET,85.8,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11851819604635239,3,,23.3,,5,,14.4,,19.6,,33.2,,26.9,,14.3,,4.8,,43.2,,27.5,,15.6,
3680,C029_Zizurkil_2018_SET,C029_Zizurkil_2018_SET,C029,Zizurkil,2018,SET,85.2,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10335633158683777,6,,38.8,,4.5,,17.7,,20.0,,33.8,,25.5,,15.5,,5.7,,72.0,,29.6,,15.0,
3683,C035_Altube_2016_OCT,C035_Altube_2016_OCT,C035,Altube,2016,OCT,93.4,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11124635487794876,5,,21,,1.3,,9.4,,13.3,,26.5,,19.3,,8.1,,5.1,,41.4,,24.4,,10.5,
3684,C001_Arkaute_2016_OCT,C001_Arkaute_2016_OCT,C001,Arkaute,2016,OCT,82.7,,2,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.061619892716407776,7,,20.7,,2.8,,5.7,,12.5,,27.1,,20.1,,6.3,,3.8,,51.8,,23.4,,10.6,
3686,C034_Espejo_2016_OCT,C034_Espejo_2016_OCT,C034,Espejo,2016,OCT,75.2,,3,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08294112235307693,2,,7.9,,0.7,,4.5,,12.6,,28.6,,20.8,,5.7,,5.3,,45.0,,24.6,,10.4,
3693,C024_Iturrieta_2016_OCT,C024_Iturrieta_2016_OCT,C024,Iturrieta,2016,OCT,80.9,,4,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09828705340623856,6,,26.4,,1.5,,7.8,,10.7,,24.0,,16.5,,5.4,,10.5,,73.4,,34.3,,10.1,
3696,C031_Moreda_2016_OCT,C031_Moreda_2016_OCT,C031,Moreda,2016,OCT,72.0,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10264087468385696,3,,13,,1.2,,5.7,,15.1,,29.0,,21.2,,10.8,,11.2,,70.6,,36.6,,10.6,
3697,C041_Navarrete_2016_OCT,C041_Navarrete_2016_OCT,C041,Navarrete,2016,OCT,81.8,,5,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08933611959218979,6,,14.8,,1.6,,4.5,,11.6,,26.4,,19.1,,5.4,,7.1,,64.1,,30.0,,10.5,
3699,C060_Páganos_2016_OCT,C060_Páganos_2016_OCT,C060,Páganos,2016,OCT,74.6,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1352721005678177,3,,9.8,,0.5,,4.5,,13.7,,27.4,,19.9,,9.1,,7.6,,52.9,,29.6,,11.1,
