"","id","fecha","usuario","municipio","direccion","especie","altura","diametro","longitude","latitude","estado","agente","x","y","año","mes"
"1915",2096,2018-10-25,"AYUNTAMIENTO EA","EA","BI 3481","AVISPA ASIÁTICA",8,8,-2.72350268541349,43.3270519843467,"CERRADA - ELIMINADO","BASALAN",39.1080519843467,3.89649731458651,"2018","10"
"1916",1893,2018-12-19,"AYUNTAMIENTO DERIO","DERIO","SAN ESTEBAN AUZOA 41 (48180)","AVISPA ASIÁTICA",6,50,-2.90407068675765,43.2597879435742,"CERRADA - ELIMINADO","BASALAN",39.0407879435742,3.71592931324235,"2018","12"
"1917",1894,2018-12-14,"AYUNTAMIENTO DERIO","DERIO","BARRIO SAN CRISTÓBAL 29 (48160)","AVISPA ASIÁTICA",1,2,-2.89468295386813,43.258300103635,"CERRADA - ELIMINADO","BASALAN",39.039300103635,3.72531704613187,"2018","12"
"1918",1895,2018-11-12,"AYUNTAMIENTO DERIO","DERIO","ZARANDOA KALEA 12 (48160)","AVISPA ASIÁTICA",5,7,-2.89524965209421,43.266811565527,"CERRADA - ELIMINADO","BASALAN",39.047811565527,3.72475034790579,"2018","11"
"1919",1896,2018-11-15,"AYUNTAMIENTO DERIO","DERIO","LUGAR BARRIO SAN ISIDRO 7TRI (48160)","AVISPA ASIÁTICA",0,1,-2.89898016240176,43.2618565200469,"CERRADA - ELIMINADO","BASALAN",39.0428565200469,3.72101983759824,"2018","11"
"1920",1897,2018-11-15,"AYUNTAMIENTO DERIO","DERIO","LUGAR BARRIO SAN ISIDRO 7TRI (48160)","AVISPA ASIÁTICA",2,15,-2.89920234299545,43.2619116049062,"CERRADA - ELIMINADO","BASALAN",39.0429116049062,3.72079765700455,"2018","11"
"1921",1898,2018-11-15,"AYUNTAMIENTO DERIO","DERIO","BARRIO SAN ESTEBAN 12D (48160)","AVISPA ASIÁTICA",2,15,-2.90037694978831,43.2604501554981,"CERRADA - ELIMINADO","BASALAN",39.0414501554981,3.71962305021169,"2018","11"
"1922",1899,2018-10-22,"AYUNTAMIENTO DERIO","DERIO","GOIKOGANE BIDEA  (48160)","AVISPA ASIÁTICA",1,1,-2.90455484959659,43.2676619749464,"CERRADA - NO ELIMINABLE","BASALAN",39.0486619749464,3.71544515040341,"2018","10"
"1923",1900,2018-10-15,"AYUNTAMIENTO DERIO","DERIO","LUGAR BARRIO SAN CRISTOBAL 53B (48160)","AVISPA ASIÁTICA",10,30,-2.89093232925311,43.2577706124444,"CERRADA - ELIMINADO","BASALAN",39.0387706124444,3.72906767074689,"2018","10"
"1924",1901,2018-09-20,"AYUNTAMIENTO DERIO","DERIO","BARRIO SAN ESTEBAN 36B (48160)","AVISPA ASIÁTICA",7,20,-2.90165749878491,43.2582915951403,"CERRADA - NO ELIMINABLE","BASALAN",39.0392915951403,3.71834250121509,"2018","09"
"1925",1902,2018-11-09,"AYUNTAMIENTO DERIO","DERIO","GERNIKAKO ARBOLA HIRIBIDEA 14 (48160)","AVISPA ASIÁTICA",1,10,-2.89613756331417,43.2479654066397,"CERRADA - ELIMINADO","BASALAN",39.0289654066397,3.72386243668583,"2018","11"
"1926",1903,2018-05-09,"AYUNTAMIENTO DERIO","DERIO","ZARANDOA KALEA 34 (48160)","AVISPA ASIÁTICA",10,40,-2.90167141225175,43.258276368384,"CERRADA - ELIMINADO","BASALAN",39.039276368384,3.71832858774825,"2018","05"
"1927",1904,2018-04-09,"AYUNTAMIENTO DERIO","DERIO","LUGAR BARRIO SAN ISIDRO 44W (48160)","AVISPA ASIÁTICA",1,10,-2.89715547282924,43.2737874657559,"CERRADA - ELIMINADO","BASALAN",39.0547874657559,3.72284452717076,"2018","04"
"1928",1905,2018-04-09,"AYUNTAMIENTO DERIO","DERIO","ASUA IBAIA HIRIBIDEA  (48160)","AVISPA ASIÁTICA",4,1,-2.89941530551608,43.2470092853498,"CERRADA - ELIMINADO","BASALAN",39.0280092853498,3.72058469448392,"2018","04"
"1930",1907,2018-06-08,"AYUNTAMIENTO DERIO","DERIO","URIBE KALEA 2 (48160)","AVISPA ASIÁTICA",0,10,-2.89730879199982,43.2515023024199,"CERRADA - ELIMINADO","BASALAN",39.0325023024199,3.72269120800018,"2018","06"
"1931",1908,2018-07-30,"AYUNTAMIENTO DERIO","DERIO","BUTROI","AVISPA ASIÁTICA",20,30,-2.89933360277027,43.2552902085433,"CERRADA - ELIMINADO","BASALAN",39.0362902085433,3.72066639722973,"2018","07"
"1932",1909,2018-07-27,"AYUNTAMIENTO DERIO","DERIO","ARTEAGA","AVISPA ASIÁTICA",3,15,-2.89248411169065,43.2543967944634,"CERRADA - ELIMINADO","BASALAN",39.0353967944634,3.72751588830935,"2018","07"
"1933",1910,2018-07-24,"AYUNTAMIENTO DERIO","DERIO","MUNGIALDE 15","AVISPA ASIÁTICA",10,50,-2.89935936809586,43.2495257374007,"CERRADA - ELIMINADO","BASALAN",39.0305257374007,3.72064063190414,"2018","07"
"1934",1911,2018-07-23,"AYUNTAMIENTO DERIO","DERIO","URBASA","AVISPA ASIÁTICA",6,30,-2.8958976764561,43.2492299961953,"CERRADA - ELIMINADO","BASALAN",39.0302299961953,3.7241023235439,"2018","07"
"1935",1912,2018-07-20,"AYUNTAMIENTO DERIO","DERIO","GANEKOGORTA","AVISPA ASIÁTICA",7,30,-2.89890859252801,43.2483593159993,"CERRADA - ELIMINADO","BASALAN",39.0293593159993,3.72109140747199,"2018","07"
"1936",1913,2018-07-20,"AYUNTAMIENTO DERIO","DERIO","BARRIO SANTIMAMI AUZOA 4007 (48170)","AVISPA ASIÁTICA",6,20,-2.90196191288493,43.250226411545,"CERRADA - ELIMINADO","BASALAN",39.031226411545,3.71803808711507,"2018","07"
"1937",1914,2018-07-18,"AYUNTAMIENTO DERIO","DERIO","URBASA","AVISPA ASIÁTICA",6,60,-2.89598506200289,43.2504499759587,"CERRADA - ELIMINADO","BASALAN",39.0314499759587,3.72401493799711,"2018","07"
"1938",1915,2018-07-17,"AYUNTAMIENTO DERIO","DERIO","IDORSOLO KALEA 1 (48170)","AVISPA ASIÁTICA",15,10,-2.89941502703549,43.2508492090503,"CERRADA - ELIMINADO","BASALAN",39.0318492090503,3.72058497296451,"2018","07"
"1939",1916,2018-05-07,"AYUNTAMIENTO DERIO","DERIO","IDORSOLO KALEA 13 (48160)","AVISPA ASIÁTICA",20,96,-2.89869018351697,43.2526903453465,"CERRADA - ELIMINADO","BASALAN",39.0336903453465,3.72130981648303,"2018","05"
"1940",1917,2018-06-25,"AYUNTAMIENTO DERIO","DERIO","ASTINTZE KALEA 8 (48160)","AVISPA ASIÁTICA",12,60,-2.89668625570603,43.2468829670785,"CERRADA - ELIMINADO","BASALAN",39.0278829670785,3.72331374429397,"2018","06"
"1941",1918,2018-11-06,"AYUNTAMIENTO DERIO","DERIO","N-633  (48160)","AVISPA ASIÁTICA",18,40,-2.89882470295995,43.2604359472706,"CERRADA - ELIMINADO","BASALAN",39.0414359472706,3.72117529704005,"2018","11"
"1945",1922,2019-05-16,"AYUNTAMIENTO DIMA","DIMA","OBA-BEKOA AUZOA 5  ","AVISPA ASIÁTICA",2,6,-2.79416030123309,43.1292995151884,"CERRADA - ELIMINADO","BASALAN",38.9102995151884,3.82583969876691,"2019","05"
"1946",1923,2019-05-16,"AYUNTAMIENTO DIMA","DIMA","LUGAR BARRIO IBARRA 21A  ","AVISPA ASIÁTICA",4,10,-2.81138982863442,43.130206814521,"CERRADA - ELIMINADO","AYUNTAMIENTO ",38.911206814521,3.80861017136558,"2019","05"
"1947",1924,2019-08-14,"AYUNTAMIENTO DIMA","DIMA","MUNETXA AUZOA 4  ","AVISPA ASIÁTICA",10,20,-2.81751370940178,43.1357004381703,"CERRADA - ELIMINADO","BASALAN",38.9167004381703,3.80248629059822,"2019","08"
"1948",1925,2019-08-28,"AYUNTAMIENTO DIMA","DIMA","BARRIO ILUMBE 5  ","AVISPA ASIÁTICA",10,30,-2.81578557860494,43.1295358689087,"CERRADA - ELIMINADO","BASALAN",38.9105358689087,3.80421442139506,"2019","08"
"1949",1926,2019-09-18,"BASALAN","DIMA","OLAKOETXE AUZOA","AVISPA ASIÁTICA",1,20,-2.80251865279862,43.1318671453243,"CERRADA - NO ELIMINABLE","BASALAN",38.9128671453243,3.81748134720138,"2019","09"
"1952",1929,2018-08-08,"AYUNTAMIENTO DIMA","DIMA","ARTABE AUZOA","AVISPA COMÚN",15,40,-2.79894084432901,43.1285506482612,"CERRADA - ELIMINADO","BOMBEROS",38.9095506482612,3.82105915567099,"2018","08"
"1955",1932,2018-07-25,"AYUNTAMIENTO DIMA","DIMA","SANTURU","AVISPA ASIÁTICA",8,36,-2.79988961519433,43.1319281460994,"CERRADA - ELIMINADO","BOMBEROS",38.9129281460994,3.82011038480567,"2018","07"
"1957",1934,2018-09-05,"AYUNTAMIENTO DIMA","DIMA","LUGAR BARRIO ARTABE 14A (48141)","ABEJA",15,23,-2.7986373161705,43.1292441031924,"CERRADA - ELIMINADO","BOMBEROS",38.9102441031924,3.8213626838295,"2018","09"
"1958",1935,2019-11-10,"AYUNTAMIENTO DIMA","DIMA","MUNETXA,2","AVISPA ASIÁTICA",70,5,-2.79770094732051,43.129588521017,"CERRADA - NO ELIMINABLE","BASALAN",38.910588521017,3.82229905267949,"2019","11"
"1959",1936,2019-11-10,"AYUNTAMIENTO DIMA","DIMA","BERNAOLA, 3","AVISPA ASIÁTICA",12,30,-2.80272893236449,43.1150679884479,"CERRADA - ELIMINADO","BASALAN",38.8960679884479,3.81727106763551,"2019","11"
"1960",1937,2019-10-15,"AYUNTAMIENTO DIMA","DIMA","OBA-GOIKOA, 11","AVISPA ASIÁTICA",5,50,-2.79115475019656,43.1321672266047,"CERRADA - ELIMINADO","BASALAN",38.9131672266047,3.82884524980344,"2019","10"
"1961",1938,2019-12-17,"AYUNTAMIENTO DIMA","DIMA","SANTURU AUZOA","AVISPA ASIÁTICA",8,35,-2.82016418358864,43.1362374187166,"CERRADA - ELIMINADO","BASALAN",38.9172374187166,3.79983581641136,"2019","12"
"1962",1939,2019-12-18,"AYUNTAMIENTO DIMA","DIMA","BARRIO UGARANA 4  ","AVISPA ASIÁTICA",8,35,-2.81286759254013,43.1310481548323,"CERRADA - ELIMINADO","BASALAN",38.9120481548323,3.80713240745987,"2019","12"
"1963",1940,2018-11-12,"AYUNTAMIENTO DIMA","DIMA","LUGAR BARRIO ARTABE 11A (48141)","AVISPA ASIÁTICA",2,7,-2.8055373111424,43.1330355557231,"CERRADA - ELIMINADO","BASALAN",38.9140355557231,3.8144626888576,"2018","11"
"1964",1941,2018-11-14,"AYUNTAMIENTO DIMA","DIMA","ITURRIOTZ AUZOA 12 (48141)","AVISPA ASIÁTICA",1,25,-2.82150236264924,43.1182763409537,"CERRADA - ELIMINADO","BASALAN",38.8992763409537,3.79849763735076,"2018","11"
"1965",1942,2018-06-11,"AYUNTAMIENTO DIMA","DIMA","BARGONDIA AUZOA 4 (48141)","AVISPA ASIÁTICA",15,20,-2.81788284126908,43.1349966918747,"CERRADA - ELIMINADO","BASALAN",38.9159966918747,3.80211715873092,"2018","06"
"1966",1943,2018-10-25,"AYUNTAMIENTO DIMA","DIMA","BARGONDIA BEKOA 14","AVISPA ASIÁTICA",1,1,-2.80571936028317,43.1271219687014,"CERRADA - ELIMINADO","BASALAN",38.9081219687014,3.81428063971683,"2018","10"
"1967",1944,2018-10-24,"AYUNTAMIENTO DIMA","DIMA","SAN BLAS AUZOA 2 (48144)","AVISPA ASIÁTICA",0,25,-2.79521618241424,43.1009738089155,"CERRADA - ELIMINADO","BASALAN",38.8819738089155,3.82478381758576,"2018","10"
"1968",1945,2018-10-22,"AYUNTAMIENTO DIMA","DIMA","LUGAR BARRIO OBA 7B (48141)","AVISPA ASIÁTICA",15,30,-2.82496583238906,43.1406341158021,"CERRADA - ELIMINADO","BASALAN",38.9216341158021,3.79503416761094,"2018","10"
"1969",1946,2018-10-16,"AYUNTAMIENTO DIMA","DIMA","-48141","AVISPA ASIÁTICA",1,10,-2.80147119438549,43.1145372136694,"CERRADA - ELIMINADO","BASALAN",38.8955372136694,3.81852880561451,"2018","10"
"1970",1947,2018-10-16,"AYUNTAMIENTO DIMA","DIMA","ITURRIOTZ AUZOA 6 (48141)","AVISPA ASIÁTICA",13,15,-2.81913958255989,43.1186961613022,"CERRADA - ELIMINADO","BASALAN",38.8996961613022,3.80086041744011,"2018","10"
"1971",1948,2018-08-10,"AYUNTAMIENTO DIMA","DIMA","LUGAR BARRIO ARTABE 14B (48141)","AVISPA ASIÁTICA",1,1,-2.79130170534777,43.1302185746977,"CERRADA - ELIMINADO","BASALAN",38.9112185746977,3.82869829465223,"2018","08"
"1977",1954,2018-06-08,"AYUNTAMIENTO DIMA","DIMA","ITURRIOTZ BARRENA","AVISPA ASIÁTICA",4,30,-2.82098307036786,43.1178486360016,"CERRADA - ELIMINADO","BASALAN",38.8988486360016,3.79901692963214,"2018","06"
"1979",1956,2018-07-17,"AYUNTAMIENTO DIMA","DIMA","ITURRIOTZ AUZOA, 4","AVISPA ASIÁTICA",20,60,-2.81992510987704,43.1199286493728,"CERRADA - ELIMINADO","BASALAN",38.9009286493728,3.80007489012296,"2018","07"
"1982",1961,2018-12-06,"AYUNTAMIENTO DIMA","DIMA","BI-4545 1 (48141)","AVISPA ASIÁTICA",4,20,-2.79447115372783,43.1314669365976,"CERRADA - ELIMINADO","BASALAN",38.9124669365976,3.82552884627217,"2018","12"
"1985",1964,2019-10-05,"AYUNTAMIENTO DURANGO","DURANGO","JOSE MARIA DE IPARRAGIRRE KALEA 4  ","AVISPA COMÚN",17,10,-2.74622778434285,43.1565748781828,"CERRADA - NO ELIMINABLE","AYUNTAMIENTO ",38.9375748781828,3.87377221565715,"2019","10"
"1989",1968,2019-06-26,"AYUNTAMIENTO DURANGO","DURANGO","SAN ROKE 11","AVISPA ASIÁTICA",6,20,-2.74539603206984,43.155761763282,"CERRADA - ELIMINADO","BASALAN",38.936761763282,3.87460396793016,"2019","06"
"1990",1969,2019-06-28,"AYUNTAMIENTO DURANGO","DURANGO","FAUSTEBIDE 15   ","AVISPA ASIÁTICA",1,5,-2.76234014707967,43.1419950469175,"CERRADA - NO ELIMINABLE","BASALAN",38.9229950469175,3.85765985292033,"2019","06"
"1991",1970,2019-04-07,"AYUNTAMIENTO DURANGO","DURANGO","FAUSTEBIDE 15","AVISPA ASIÁTICA",1,2,-2.74177756276326,43.1587776688599,"CERRADA - ELIMINADO","BASALAN",38.9397776688599,3.87822243723674,"2019","04"
"1992",1971,2019-03-08,"AYUNTAMIENTO DURANGO","DURANGO","GASTEIZ BIDEA 10 2ºB","AVISPA ASIÁTICA",10,15,-2.74363111848884,43.1494113770474,"CERRADA - ELIMINADO","BASALAN",38.9304113770474,3.87636888151116,"2019","03"
"1994",1973,2019-08-26,"AYUNTAMIENTO DURANGO","DURANGO","SAN IGNACIO 3A","AVISPA ASIÁTICA",20,30,-2.7438187657822,43.1607793136958,"CERRADA - ELIMINADO","BASALAN",38.9417793136958,3.8761812342178,"2019","08"
"1995",1974,2019-08-27,"AYUNTAMIENTO DURANGO","DURANGO","MONTEVIDEO ETORBIDEA 5C  ","AVISPA ASIÁTICA",1,15,-2.74142536168295,43.1575835451435,"CERRADA - ELIMINADO","BASALAN",38.9385835451435,3.87857463831705,"2019","08"
"1996",1975,2019-08-27,"AYUNTAMIENTO DURANGO","DURANGO","LAUBIDETA KALEA Nº 4","AVISPA ASIÁTICA",6,30,-2.74078752746862,43.1532799474609,"CERRADA - ELIMINADO","BASALAN",38.9342799474609,3.87921247253138,"2019","08"
"1997",1976,2019-08-28,"AYUNTAMIENTO DURANGO","DURANGO","SAN ROKEBIDE N7","AVISPA ASIÁTICA",7,12,-2.74177756276326,43.1587776688599,"CERRADA - ELIMINADO","BASALAN",38.9397776688599,3.87822243723674,"2019","08"
"1999",1978,2019-05-15,"AYUNTAMIENTO DURANGO","DURANGO","DURANGO","AVISPA ASIÁTICA",1,10,-2.74225743656598,43.1539523299577,"CERRADA - ELIMINADO","BOMBEROS",38.9349523299577,3.87774256343402,"2019","05"
"2002",1981,2019-06-16,"AYUNTAMIENTO DURANGO","DURANGO","JOSE MARIA IPARRAGUIRRE","ABEJA",8,1,-2.76629643726673,43.1468747957021,"CERRADA - ELIMINADO","BOMBEROS",38.9278747957021,3.85370356273327,"2019","06"
"2003",1982,2019-06-24,"AYUNTAMIENTO DURANGO","DURANGO","MURUETATORRE","ABEJA",2,10,-2.7410165919505,43.1604349611656,"CERRADA - ELIMINADO","BOMBEROS",38.9414349611656,3.8789834080495,"2019","06"
"2004",1983,2019-08-22,"AYUNTAMIENTO DURANGO","DURANGO","FAUSTE BEKOA AUZUNEA ETXETALDEA 3A  ","AVISPA ASIÁTICA",22,25,-2.73666554711819,43.1579701314172,"CERRADA - ELIMINADO","BOMBEROS",38.9389701314172,3.88333445288181,"2019","08"
"2006",1985,2019-09-15,"AYUNTAMIENTO DURANGO","DURANGO","EGUZKITZA AUZOA AUZOA 16  ","AVISPA COMÚN",1,30,-2.74119184594411,43.1402468826907,"CERRADA - ELIMINADO","BOMBEROS",38.9212468826907,3.87880815405589,"2019","09"
"2007",1986,2018-09-24,"AYUNTAMIENTO DURANGO","DURANGO","LAUBIDETA 6","AVISPA ASIÁTICA",5,10,-2.74018418611682,43.1529373133815,"CERRADA - ELIMINADO","BOMBEROS",38.9339373133815,3.87981581388318,"2018","09"
"2008",1987,2018-09-22,"AYUNTAMIENTO DURANGO","DURANGO","KURUTZIAGA","AVISPA ASIÁTICA",2,45,-2.73898597802673,43.1564260117615,"CERRADA - ELIMINADO","BOMBEROS",38.9374260117615,3.88101402197327,"2018","09"
"2010",1989,2018-09-14,"AYUNTAMIENTO DURANGO","DURANGO","TABIRA KALEA 60 (48200)","AVISPA ASIÁTICA",3,20,-2.74375151329461,43.1475444137724,"CERRADA - ELIMINADO","BOMBEROS",38.9285444137724,3.87624848670539,"2018","09"
"2012",1991,2018-02-09,"AYUNTAMIENTO DURANGO","DURANGO","ZIARMENDIETA","AVISPA ASIÁTICA",3,30,-2.73515581638891,43.1557527274152,"CERRADA - ELIMINADO","BOMBEROS",38.9367527274152,3.88484418361109,"2018","02"
"2013",1992,2018-08-28,"AYUNTAMIENTO DURANGO","DURANGO","SAN IGNACIO 3B - 6A","AVISPA ASIÁTICA",10,20,-2.74495795019718,43.1602492217974,"CERRADA - ELIMINADO","BOMBEROS",38.9412492217974,3.87504204980282,"2018","08"
"2014",1993,2018-08-22,"AYUNTAMIENTO DURANGO","DURANGO","ARRIPAUSUETA","AVISPA COMÚN",5,20,-2.73937944567072,43.159639523248,"CERRADA - ELIMINADO","BOMBEROS",38.940639523248,3.88062055432928,"2018","08"
"2015",1994,2018-08-21,"AYUNTAMIENTO DURANGO","DURANGO","ANTSO ESTEGIZ ZUMARDIA 2C (48200)","AVISPA ASIÁTICA",15,50,-2.7365271390199,43.1542842652373,"CERRADA - ELIMINADO","BOMBEROS",38.9352842652373,3.8834728609801,"2018","08"
"2016",1995,2018-07-08,"BOMBEROS","DURANGO","ANTSO ESTEGIZ, 25","AVISPA ASIÁTICA",3,30,-2.73670003996114,43.1533343495302,"CERRADA - ELIMINADO","BOMBEROS",38.9343343495302,3.88329996003886,"2018","07"
"2017",1996,2018-06-08,"AYUNTAMIENTO DURANGO","DURANGO","OIÑITURRI Nº 2","AVISPA ASIÁTICA",18,40,-2.74353635749729,43.1565460675122,"CERRADA - ELIMINADO","BOMBEROS",38.9375460675122,3.87646364250271,"2018","06"
"2019",1998,2018-07-23,"AYUNTAMIENTO DURANGO","DURANGO","ARRILUZEA","AVISPA ASIÁTICA",1,2,-2.74117444180791,43.1513197221911,"CERRADA - ELIMINADO","BOMBEROS",38.9323197221911,3.87882555819209,"2018","07"
"2020",1999,2018-07-18,"AYUNTAMIENTO DURANGO","DURANGO","GALTZARETA 13","AVISPA ASIÁTICA",6,38,-2.74431216956986,43.1551872146247,"CERRADA - ELIMINADO","BOMBEROS",38.9361872146247,3.87568783043014,"2018","07"
"2021",2000,2018-07-16,"AYUNTAMIENTO DURANGO","DURANGO","TXIBITENA","AVISPA ASIÁTICA",4,20,-2.7376387462112,43.1594183835924,"CERRADA - ELIMINADO","BOMBEROS",38.9404183835924,3.8823612537888,"2018","07"
"2022",3001,2019-11-07,"AYUNTAMIENTO GALDAMES","GALDAMES","B.º EL CERCO, N.º 2","AVISPA ASIÁTICA",1,10,-3.04376937233032,43.23184227633,"CERRADA - ELIMINADO","BASALAN",39.01284227633,3.57623062766968,"2019","11"
"2024",3003,2019-07-15,"AYUNTAMIENTO GALDAMES","GALDAMES","SAN PEDRO, N.º 19 - 2.º IZDA","AVISPA ASIÁTICA",20,20,-3.02806892966398,43.2154461642132,"CERRADA - ELIMINADO","BASALAN",38.9964461642132,3.59193107033602,"2019","07"
"2025",3004,2019-01-08,"AYUNTAMIENTO GALDAMES","GALDAMES","B.º LARREA, N.º 3","AVISPA ASIÁTICA",8,15,-3.02806892966398,43.2154461642132,"CERRADA - ELIMINADO","BASALAN",38.9964461642132,3.59193107033602,"2019","01"
"2026",3005,2019-02-08,"AYUNTAMIENTO GALDAMES","GALDAMES","MONTELLANO-ACABAJO, N.º 3","AVISPA ASIÁTICA",2,15,-3.0496222018866,43.2396274519157,"CERRADA - ELIMINADO","BASALAN",39.0206274519157,3.5703777981134,"2019","02"
"2027",3006,2019-05-08,"AYUNTAMIENTO GALDAMES","GALDAMES","B.º JARRULLADA, N.º 5","AVISPA ASIÁTICA",1,35,-3.02806892966398,43.2154461642132,"CERRADA - ELIMINADO","BASALAN",38.9964461642132,3.59193107033602,"2019","05"
"2028",3007,2019-07-08,"AYUNTAMIENTO GALDAMES","GALDAMES","B.º GARAY, S/N.º","AVISPA ASIÁTICA",17,40,-3.02806892966398,43.2154461642132,"CERRADA - ELIMINADO","BASALAN",38.9964461642132,3.59193107033602,"2019","07"
"2029",3008,2019-08-13,"AYUNTAMIENTO GALDAMES","GALDAMES","B.º LARREA, N.º 1","AVISPA ASIÁTICA",4,12,-3.02806892966398,43.2154461642132,"CERRADA - ELIMINADO","BASALAN",38.9964461642132,3.59193107033602,"2019","08"
"2030",3009,2019-09-09,"AYUNTAMIENTO GALDAMES","GALDAMES","Bº CASA NUEVA, Nº 5","AVISPA ASIÁTICA",3,40,-3.02806892966398,43.2154461642132,"CERRADA - NO ELIMINABLE","BASALAN",38.9964461642132,3.59193107033602,"2019","09"
"2031",3010,2019-03-09,"AYUNTAMIENTO GALDAMES","GALDAMES","LA ACEÑA AUZOA 16  ","AVISPA ASIÁTICA",20,40,-3.02754397373237,43.2217149978323,"CERRADA - ELIMINADO","BASALAN",39.0027149978323,3.59245602626763,"2019","03"
"2032",3011,2019-06-09,"AYUNTAMIENTO GALDAMES","GALDAMES","LLANO AUZOA 42  ","AVISPA ASIÁTICA",2,30,-3.04074444474959,43.223804503699,"CERRADA - NO ELIMINABLE","BASALAN",39.004804503699,3.57925555525041,"2019","06"
"2033",2001,2018-06-16,"AYUNTAMIENTO DURANGO","DURANGO","ASKATASUN 23 2 E","ABEJA",12,50,-2.74596202127398,43.1569819478254,"CERRADA - ELIMINADO","BOMBEROS",38.9379819478254,3.87403797872602,"2018","06"
"2034",2002,2018-06-14,"AYUNTAMIENTO DURANGO","DURANGO","TXIBITENA","AVISPA ASIÁTICA",30,30,-2.73815100788151,43.1588094673665,"CERRADA - ELIMINADO","BOMBEROS",38.9398094673665,3.88184899211849,"2018","06"
"2035",2003,2018-11-06,"AYUNTAMIENTO DURANGO","DURANGO","GALTZARETA 13","AVISPA ASIÁTICA",200,30,-2.74431216956986,43.1551872146247,"CERRADA - ELIMINADO","BOMBEROS",38.9361872146247,3.87568783043014,"2018","11"
"2036",2004,2018-07-06,"AYUNTAMIENTO DURANGO","DURANGO","KANPATORROSTETA KALEA 9 (48200)","ABEJA",10,50,-2.74082873114192,43.1561897472333,"CERRADA - ELIMINADO","BOMBEROS",38.9371897472333,3.87917126885808,"2018","07"
"2037",2005,2018-06-06,"AYUNTAMIENTO DURANGO","DURANGO","NAFARROA PLAZA","ABEJA",20,50,-2.73613207787337,43.156077016357,"CERRADA - ELIMINADO","BOMBEROS",38.937077016357,3.88386792212663,"2018","06"
"2038",2006,2018-06-06,"AYUNTAMIENTO DURANGO","DURANGO","ARTEKALEA","ABEJA",18,35,-2.74182938953797,43.1552285136882,"CERRADA - ELIMINADO","BOMBEROS",38.9362285136881,3.87817061046203,"2018","06"
"2039",2007,2018-04-06,"AYUNTAMIENTO DURANGO","DURANGO","PINONDO PLAZA 7 (48200)","AVISPA COMÚN",6,65,-2.7422399344301,43.1538948044043,"CERRADA - NO ELIMINABLE","BOMBEROS",38.9348948044043,3.8777600655699,"2018","04"
"2040",2008,2019-10-26,"AYUNTAMIENTO DURANGO","DURANGO","SANROKE 9","AVISPA ASIÁTICA",1,25,-2.74734344294803,43.1558635190365,"CERRADA - ELIMINADO","BASALAN",38.9368635190365,3.87265655705197,"2019","10"
"2042",2010,2018-12-19,"AYUNTAMIENTO DURANGO","DURANGO","PINONDO","AVISPA ASIÁTICA",20,60,-2.74233667409984,43.154072512467,"CERRADA - NO ELIMINABLE","BASALAN",38.935072512467,3.87766332590016,"2018","12"
"2043",2011,2018-12-21,"AYUNTAMIENTO DURANGO","DURANGO","ERRETENTXU","AVISPA ASIÁTICA",30,40,-2.73954608344613,43.1554498554635,"CERRADA - ELIMINADO","BASALAN",38.9364498554635,3.88045391655387,"2018","12"
"2044",2012,2018-03-12,"AYUNTAMIENTO DURANGO","DURANGO","PINONDO 5","AVISPA ASIÁTICA",3,10,-2.74241686807385,43.1539153306406,"CERRADA - ELIMINADO","BASALAN",38.9349153306406,3.87758313192615,"2018","03"
"2045",2013,2018-11-23,"AYUNTAMIENTO DURANGO","DURANGO","INTXAURRONDO","AVISPA ASIÁTICA",4,5,-2.74117267011145,43.1526188598549,"CERRADA - ELIMINADO","BASALAN",38.9336188598549,3.87882732988855,"2018","11"
"2046",2014,2018-11-21,"AYUNTAMIENTO DURANGO","DURANGO","ESTANISLAO LABAIRU ","AVISPA ASIÁTICA",0,20,-2.74731609534927,43.1587254532178,"CERRADA - ELIMINADO","BASALAN",38.9397254532178,3.87268390465073,"2018","11"
"2047",2015,2018-11-15,"AYUNTAMIENTO DURANGO","DURANGO","SAN AGUSTINALDE 10","AVISPA ASIÁTICA",1,1,-2.74192885526232,43.1533845934054,"CERRADA - ELIMINADO","BASALAN",38.9343845934054,3.87807114473768,"2018","11"
"2048",2016,2018-11-14,"AYUNTAMIENTO DURANGO","DURANGO","JUAN DE OLAZARAN","AVISPA ASIÁTICA",4,20,-2.7425922170083,43.161320997831,"CERRADA - NO ELIMINABLE","BASALAN",38.942320997831,3.8774077829917,"2018","11"
"2049",2017,2018-11-13,"AYUNTAMIENTO DURANGO","DURANGO","INTXAURRONDO KALEA 34","AVISPA ASIÁTICA",7,10,-2.74120587733553,43.1526975108898,"CERRADA - ELIMINADO","BASALAN",38.9336975108898,3.87879412266447,"2018","11"
"2051",2019,2018-10-13,"AYUNTAMIENTO DURANGO","DURANGO","GASTEIZ BIDEA ","AVISPA ASIÁTICA",4,30,-2.74252402274636,43.150742758927,"CERRADA - ELIMINADO","BASALAN",38.931742758927,3.87747597725364,"2018","10"
"2054",2022,2018-09-28,"AYUNTAMIENTO DURANGO","DURANGO","SAN IGNACIO 6A, 6ºA","AVISPA ASIÁTICA",5,12,-2.74455136860692,43.1607726321216,"CERRADA - ELIMINADO","BASALAN",38.9417726321216,3.87544863139308,"2018","09"
