year_x,municip_name,species,municip_code,month,year_offset,waspbust_id,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,index,MMM,year_y,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
2019,Ondarroa,Vespa Velutina,48073.0,3,2018,1,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C079,1052.0,MAR,2018.0,Amorebieta,C079_Amorebieta_2018_MAR,C079_Amorebieta_2018_MAR,0.0,94.1,1.212,0.64,0.222283172,23.0,19.0,157.7,1.9,21.5,12.53919888,10.2,19.8,14.5,6.0,11.87271778,76.39564563,40.28193506
2019,Ondarroa,Vespa Velutina,48073.0,6,2018,5,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C079,2279.0,JUN,2018.0,Amorebieta,C079_Amorebieta_2018_JUN,C079_Amorebieta_2018_JUN,0.0,81.0,2.077,0.43799999999999994,0.208244135,20.0,13.0,58.9,2.3,7.5,12.52039888,18.0,30.8,22.7,13.7,11.04801872,74.74371139,40.18354041
2019,Ondarroa,Vespa Velutina,48073.0,7,2018,2,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C079,2688.0,JUL,2018.0,Amorebieta,C079_Amorebieta_2018_JUL,C079_Amorebieta_2018_JUL,0.0,80.9,1.2819999999999998,0.363,0.19159958800000002,16.0,11.0,88.6,11.2,35.9,12.55269581,21.0,29.6,25.6,17.0,11.46653263,74.07628703,40.26260635
2019,Ondarroa,Vespa Velutina,48073.0,8,2018,1,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C079,3097.0,AGO,2018.0,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0.0,79.9,0.509,0.358,0.210560274,12.0,9.0,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
2019,Ondarroa,Vespa Velutina,48073.0,9,2018,2,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C079,3506.0,SET,2018.0,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0.0,78.8,0.391,0.27,0.20583575199999998,8.0,3.0,10.2,1.0,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.199891799999996
2019,Ondarroa,Vespa Velutina,48073.0,12,2018,1,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,C079,4733.0,DIC,2018.0,Amorebieta,C079_Amorebieta_2018_DIC,C079_Amorebieta_2018_DIC,1.0,84.8,0.847,0.37200000000000005,0.19080045699999998,12.0,7.0,42.2,1.9,15.4,12.59553939,9.0,20.0,14.6,4.6,11.34489513,75.83500752,40.07278906
2019,Orozko,Vespa Velutina,48075.0,4,2018,1,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C032,1464.0,ABR,2018.0,Areta,C032_Areta_2018_ABR,C032_Areta_2018_ABR,0.0,74.0,0.986,0.368,0.191587798,19.0,13.0,156.2,11.1,42.9,12.54727544,13.4,29.4,19.5,8.4,5.0,54.4,31.2
2019,Orozko,Vespa Velutina,48075.0,5,2018,1,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C032,1873.0,MAY,2018.0,Areta,C032_Areta_2018_MAY,C032_Areta_2018_MAY,0.0,78.9,0.51,0.304,0.194264677,16.0,12.0,86.0,3.8,13.5,12.60142272,14.2,26.4,19.5,9.2,4.4,40.0,28.2
2019,Orozko,Vespa Velutina,48075.0,8,2018,5,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C032,3100.0,AGO,2018.0,Areta,C032_Areta_2018_AGO,C032_Areta_2018_AGO,0.0,78.9,0.37,0.23800000000000002,0.19904000000000002,9.0,5.0,26.2,2.9,7.7,12.56666664,20.5,37.8,27.0,15.0,3.9,50.8,28.0
2019,Orozko,Vespa Velutina,48075.0,9,2018,1,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C032,3509.0,SET,2018.0,Areta,C032_Areta_2018_SET,C032_Areta_2018_SET,0.0,77.3,0.244,0.22,0.20887943399999997,5.0,2.0,5.2,0.7,3.4,12.585009900000001,19.5,34.9,26.9,13.6,4.4,40.3,29.7
2019,Orozko,Vespa Velutina,48075.0,10,2018,8,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C032,3918.0,OCT,2018.0,Areta,C032_Areta_2018_OCT,C032_Areta_2018_OCT,0.0,80.3,0.674,0.263,0.199041811,13.0,9.0,162.7,6.5,37.3,12.62970325,13.8,30.4,20.0,9.2,4.6,56.2,29.7
2019,Orozko,Vespa Velutina,48075.0,11,2018,3,212.0,82.0,1.0,9.0,1.0,0.0,0.0,0.0,C032,4327.0,NOV,2018.0,Areta,C032_Areta_2018_NOV,C032_Areta_2018_NOV,0.0,78.3,0.521,0.282,0.20161210899999998,18.0,12.0,66.6,1.1,13.6,12.60377267,11.4,22.0,16.6,7.0,5.2,55.4,30.4
2019,Ortuella,Vespa Velutina,48083.0,2,2018,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,673.0,FEB,2018.0,Punta Galea,C042_Punta Galea_2018_FEB,C042_Punta Galea_2018_FEB,2.0,77.6,0.95270991,0.294439354,0.193105487,20.0,17.0,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21.0,93.2,57.8
2019,Ortuella,Vespa Velutina,48083.0,6,2018,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2309.0,JUN,2018.0,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6
2019,Ortuella,Vespa Velutina,48083.0,7,2018,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2718.0,JUL,2018.0,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0
2019,Ortuella,Vespa Velutina,48083.0,8,2018,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3127.0,AGO,2018.0,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0.0,84.2,0.776118565,0.355341508,0.19353725800000002,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9
2019,Ortuella,Vespa Velutina,48083.0,10,2018,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3945.0,OCT,2018.0,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0.0,84.7,0.879383302,0.31568460600000003,0.19033503300000001,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1
2019,Ortuella,Vespa Velutina,48083.0,12,2018,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,4763.0,DIC,2018.0,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8
2019,Otxandio,Vespa Velutina,48072.0,1,2018,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,263.0,ENE,2018.0,Otxandio,C054_Otxandio_2018_ENE,C054_Otxandio_2018_ENE,12.0,90.9,2.073,0.612,0.23852851100000003,22.0,19.0,244.8,2.1,36.6,4.1,5.4,15.9,9.1,1.8,5.2,47.2,28.3
2019,Otxandio,Vespa Velutina,48072.0,3,2018,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,1081.0,MAR,2018.0,Otxandio,C054_Otxandio_2018_MAR,C054_Otxandio_2018_MAR,7.0,77.6,1.3980000000000001,0.39399999999999996,0.19608100899999997,24.0,19.0,170.8,2.3,20.8,10.6,6.8,16.4,10.9,2.7,7.7,65.9,42.9
2019,Otxandio,Vespa Velutina,48072.0,6,2018,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,2308.0,JUN,2018.0,Otxandio,C054_Otxandio_2018_JUN,C054_Otxandio_2018_JUN,0.0,86.5,0.794,0.204,0.140216022,22.0,10.0,80.8,13.7,26.6,18.0,15.7,29.5,21.3,10.6,6.0,51.1,27.7
2019,Otxandio,Vespa Velutina,48072.0,7,2018,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,2717.0,JUL,2018.0,Otxandio,C054_Otxandio_2018_JUL,C054_Otxandio_2018_JUL,0.0,86.6,0.27399999999999997,0.06,0.16334185699999998,18.0,11.0,59.9,5.8,13.4,18.7,18.7,29.3,24.5,14.1,6.0,36.7,28.2
2019,Otxandio,Vespa Velutina,48072.0,8,2018,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,3126.0,AGO,2018.0,Otxandio,C054_Otxandio_2018_AGO,C054_Otxandio_2018_AGO,0.0,76.62523488,0.193,0.016,0.145660538,9.0,4.0,9.2,0.4,2.3,18.7,18.0,34.5,24.9,12.2,5.5,55.4,27.9
2019,Otxandio,Vespa Velutina,48072.0,9,2018,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,3535.0,SET,2018.0,Otxandio,C054_Otxandio_2018_SET,C054_Otxandio_2018_SET,0.0,77.66815261,0.8578902420000001,0.34491442,0.194283092,8.0,4.0,53.3,14.4,40.1,15.6,17.0,30.0,24.4,11.0,4.8,41.4,26.9
2019,Otxandio,Vespa Velutina,48072.0,10,2018,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C054,3944.0,OCT,2018.0,Otxandio,C054_Otxandio_2018_OCT,C054_Otxandio_2018_OCT,1.0,84.26319969,1.0158326690000001,0.331314369,0.195209197,16.0,12.0,207.7,5.9,39.2,9.1,11.3,25.2,16.6,7.1,6.1,55.4,29.8
2019,Plentzia,Vespa Velutina,48077.0,3,2018,1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C042,1082.0,MAR,2018.0,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0.0,64.8,0.9405604790000001,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3
2019,Plentzia,Vespa Velutina,48077.0,4,2018,2,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C042,1491.0,ABR,2018.0,Punta Galea,C042_Punta Galea_2018_ABR,C042_Punta Galea_2018_ABR,0.0,73.2,0.94831504,0.345412024,0.179590847,18.0,12.0,80.6,6.5,15.9,12.42304418,14.2,29.6,17.8,11.2,16.7,107.3,47.4
2019,Plentzia,Vespa Velutina,48077.0,7,2018,2,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C042,2718.0,JUL,2018.0,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0
2019,Plentzia,Vespa Velutina,48077.0,8,2018,3,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C042,3127.0,AGO,2018.0,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0.0,84.2,0.776118565,0.355341508,0.19353725800000002,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9
2019,Plentzia,Vespa Velutina,48077.0,9,2018,3,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C042,3536.0,SET,2018.0,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0.0,84.5,0.735560195,0.335200279,0.19360087199999998,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
2019,Plentzia,Vespa Velutina,48077.0,10,2018,1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C042,3945.0,OCT,2018.0,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0.0,84.7,0.879383302,0.31568460600000003,0.19033503300000001,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1
2019,Plentzia,Vespa Velutina,48077.0,12,2018,1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,C042,4763.0,DIC,2018.0,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8
2019,Portugalete,Vespa Velutina,48078.0,6,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2309.0,JUN,2018.0,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6
2019,Portugalete,Vespa Velutina,48078.0,7,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2718.0,JUL,2018.0,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0
2019,Portugalete,Vespa Velutina,48078.0,8,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3127.0,AGO,2018.0,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0.0,84.2,0.776118565,0.355341508,0.19353725800000002,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9
2019,Portugalete,Vespa Velutina,48078.0,9,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3536.0,SET,2018.0,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0.0,84.5,0.735560195,0.335200279,0.19360087199999998,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
2019,Portugalete,Vespa Velutina,48078.0,10,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3945.0,OCT,2018.0,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0.0,84.7,0.879383302,0.31568460600000003,0.19033503300000001,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1
2019,Portugalete,Vespa Velutina,48078.0,11,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,4354.0,NOV,2018.0,Punta Galea,C042_Punta Galea_2018_NOV,C042_Punta Galea_2018_NOV,0.0,75.0,0.964583667,0.32708101300000003,0.17984999399999999,15.0,10.0,63.6,2.3,15.6,12.37282603,13.7,22.6,16.9,10.7,19.7,125.3,63.5
2019,Santurtzi,Vespa Velutina,48082.0,3,2018,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1082.0,MAR,2018.0,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0.0,64.8,0.9405604790000001,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3
2019,Santurtzi,Vespa Velutina,48082.0,4,2018,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1491.0,ABR,2018.0,Punta Galea,C042_Punta Galea_2018_ABR,C042_Punta Galea_2018_ABR,0.0,73.2,0.94831504,0.345412024,0.179590847,18.0,12.0,80.6,6.5,15.9,12.42304418,14.2,29.6,17.8,11.2,16.7,107.3,47.4
2019,Santurtzi,Vespa Velutina,48082.0,5,2018,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1900.0,MAY,2018.0,Punta Galea,C042_Punta Galea_2018_MAY,C042_Punta Galea_2018_MAY,0.0,82.8,0.910817542,0.342443892,0.193129253,15.0,8.0,87.2,7.8,29.4,12.53995948,14.5,23.0,17.1,12.1,14.1,82.8,38.4
2019,Santurtzi,Vespa Velutina,48082.0,6,2018,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2309.0,JUN,2018.0,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6
2019,Santurtzi,Vespa Velutina,48082.0,7,2018,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2718.0,JUL,2018.0,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0
2019,Santurtzi,Vespa Velutina,48082.0,8,2018,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3127.0,AGO,2018.0,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0.0,84.2,0.776118565,0.355341508,0.19353725800000002,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9
2019,Santurtzi,Vespa Velutina,48082.0,9,2018,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3536.0,SET,2018.0,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0.0,84.5,0.735560195,0.335200279,0.19360087199999998,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
2019,Santurtzi,Vespa Velutina,48082.0,10,2018,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3945.0,OCT,2018.0,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0.0,84.7,0.879383302,0.31568460600000003,0.19033503300000001,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1
2019,Santurtzi,Vespa Velutina,48082.0,11,2018,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,4354.0,NOV,2018.0,Punta Galea,C042_Punta Galea_2018_NOV,C042_Punta Galea_2018_NOV,0.0,75.0,0.964583667,0.32708101300000003,0.17984999399999999,15.0,10.0,63.6,2.3,15.6,12.37282603,13.7,22.6,16.9,10.7,19.7,125.3,63.5
2019,Santurtzi,Vespa Velutina,48082.0,12,2018,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,4763.0,DIC,2018.0,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8
2019,Sestao,Vespa Velutina,48084.0,7,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,2703.0,JUL,2018.0,Galindo,C038_Galindo_2018_JUL,C038_Galindo_2018_JUL,0.0,81.1,0.77972051,0.345879968,0.190203333,14.0,6.0,33.0,1.3,11.6,12.51547473,22.1,30.1,26.0,18.6,5.9,41.0,28.7
2019,Sestao,Vespa Velutina,48084.0,10,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C038,3930.0,OCT,2018.0,Galindo,C038_Galindo_2018_OCT,C038_Galindo_2018_OCT,0.0,78.3219187,0.822144447,0.346413281,0.188648588,11.0,9.0,166.7,3.6,30.6,12.58724192,15.7,29.6,20.5,12.1,6.8,59.0,33.4
2019,Sondika,Vespa Velutina,48904.0,2,2018,1,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,674.0,FEB,2018.0,Sangroniz,C0B9_Sangroniz_2018_FEB,C0B9_Sangroniz_2018_FEB,9.0,86.6,2.539,0.956,0.204775105,20.0,20.0,250.1,1.7,34.4,12.47846735,6.4,20.5,10.4,2.9,11.16710495,75.88346111,40.18485786
2019,Sondika,Vespa Velutina,48904.0,3,2018,3,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,1083.0,MAR,2018.0,Sangroniz,C0B9_Sangroniz_2018_MAR,C0B9_Sangroniz_2018_MAR,0.0,69.0,1.405,0.625,0.186609355,22.0,17.0,115.0,2.7,21.7,12.458242199999999,10.8,20.7,15.3,6.1,9.946682683999999,72.03626603,40.04848033
2019,Sondika,Vespa Velutina,48904.0,4,2018,2,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,1492.0,ABR,2018.0,Sangroniz,C0B9_Sangroniz_2018_ABR,C0B9_Sangroniz_2018_ABR,0.0,77.2,2.7760000000000002,0.632,0.22522266800000001,20.0,13.0,150.8,6.2,42.0,12.52845493,13.8,30.1,19.2,9.3,10.68568665,74.68571376,40.10901027
2019,Sondika,Vespa Velutina,48904.0,6,2018,2,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,2310.0,JUN,2018.0,Sangroniz,C0B9_Sangroniz_2018_JUN,C0B9_Sangroniz_2018_JUN,0.0,85.9,0.8740000000000001,0.503,0.20704386600000002,17.0,12.0,42.9,3.2,11.1,12.55388805,18.0,30.0,22.9,13.5,12.07229551,76.19442639,40.28187159
2019,Sondika,Vespa Velutina,48904.0,7,2018,2,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,2719.0,JUL,2018.0,Sangroniz,C0B9_Sangroniz_2018_JUL,C0B9_Sangroniz_2018_JUL,0.0,86.3,1.275,0.48100000000000004,0.202395904,15.0,8.0,45.5,5.3,16.2,12.50212962,21.1,30.1,25.6,16.7,11.70124601,75.07141911,40.42079087
2019,Sondika,Vespa Velutina,48904.0,8,2018,2,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,3128.0,AGO,2018.0,Sangroniz,C0B9_Sangroniz_2018_AGO,C0B9_Sangroniz_2018_AGO,0.0,84.5,0.579,0.396,0.197622235,12.0,9.0,34.9,2.3,6.2,12.52076286,20.4,37.0,26.1,15.4,11.64953343,74.78628163,40.33371881
2019,Sondika,Vespa Velutina,48904.0,9,2018,3,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,3537.0,SET,2018.0,Sangroniz,C0B9_Sangroniz_2018_SET,C0B9_Sangroniz_2018_SET,0.0,84.5,0.766998953,0.33844734299999996,0.19198016899999998,8.0,3.0,10.7,1.1,4.4,12.58226865,19.1,34.7,25.6,13.6,11.96768066,74.55819895,40.22330866
2019,Sondika,Vespa Velutina,48904.0,10,2018,4,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,3946.0,OCT,2018.0,Sangroniz,C0B9_Sangroniz_2018_OCT,C0B9_Sangroniz_2018_OCT,0.0,85.4,0.8855315979999999,0.346658525,0.189500245,15.0,10.0,185.3,4.2,38.4,12.58326633,14.0,28.6,19.8,9.4,11.99919172,74.45890197,40.17835526
2019,Sondika,Vespa Velutina,48904.0,11,2018,2,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,4355.0,NOV,2018.0,Sangroniz,C0B9_Sangroniz_2018_NOV,C0B9_Sangroniz_2018_NOV,0.0,79.6,0.966290023,0.389378842,0.197718283,20.0,13.0,86.8,2.9,25.0,12.51713995,12.0,22.3,16.9,7.4,10.88665643,74.54461881,40.13688561
2019,Sondika,Vespa Velutina,48904.0,12,2018,1,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,C0B9,4764.0,DIC,2018.0,Sangroniz,C0B9_Sangroniz_2018_DIC,C0B9_Sangroniz_2018_DIC,1.0,81.0,0.745,0.41200000000000003,0.205700233,11.0,6.0,27.1,1.3,7.5,12.58893081,10.4,19.6,15.3,5.5,11.09733877,75.29113259,40.19409031
2019,Sopela,Vespa Velutina,48085.0,1,2018,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,264.0,ENE,2018.0,Punta Galea,C042_Punta Galea_2018_ENE,C042_Punta Galea_2018_ENE,0.0,76.3,0.955095226,0.294268285,0.197087403,23.0,16.0,190.1,1.9,41.3,12.3055412,11.0,19.6,13.7,8.3,21.4,108.4,60.1
2019,Sopela,Vespa Velutina,48085.0,2,2018,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,673.0,FEB,2018.0,Punta Galea,C042_Punta Galea_2018_FEB,C042_Punta Galea_2018_FEB,2.0,77.6,0.95270991,0.294439354,0.193105487,20.0,17.0,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21.0,93.2,57.8
2019,Sopela,Vespa Velutina,48085.0,3,2018,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1082.0,MAR,2018.0,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0.0,64.8,0.9405604790000001,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3
2019,Sopela,Vespa Velutina,48085.0,4,2018,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1491.0,ABR,2018.0,Punta Galea,C042_Punta Galea_2018_ABR,C042_Punta Galea_2018_ABR,0.0,73.2,0.94831504,0.345412024,0.179590847,18.0,12.0,80.6,6.5,15.9,12.42304418,14.2,29.6,17.8,11.2,16.7,107.3,47.4
2019,Sopela,Vespa Velutina,48085.0,5,2018,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,1900.0,MAY,2018.0,Punta Galea,C042_Punta Galea_2018_MAY,C042_Punta Galea_2018_MAY,0.0,82.8,0.910817542,0.342443892,0.193129253,15.0,8.0,87.2,7.8,29.4,12.53995948,14.5,23.0,17.1,12.1,14.1,82.8,38.4
2019,Sopela,Vespa Velutina,48085.0,6,2018,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2309.0,JUN,2018.0,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6
2019,Sopela,Vespa Velutina,48085.0,7,2018,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,2718.0,JUL,2018.0,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0
2019,Sopela,Vespa Velutina,48085.0,8,2018,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C042,3127.0,AGO,2018.0,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0.0,84.2,0.776118565,0.355341508,0.19353725800000002,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9
